iter	Accuracy	Logloss
97	0.7912457912	0.4817658381
98	0.7912457912	0.4810818786
99	0.7923681257	0.4801640035
100	0.7934904602	0.4792564636
101	0.7923681257	0.4785620274
102	0.7934904602	0.4775423015
103	0.7934904602	0.4768204786
104	0.7934904602	0.4761931851
105	0.7934904602	0.4752254177
106	0.7957351291	0.4746568006
107	0.7957351291	0.4740888448
108	0.7957351291	0.4733234977
109	0.7957351291	0.4725673008
110	0.7957351291	0.4719499779
111	0.7957351291	0.4712571484
112	0.7957351291	0.4706618426
113	0.7957351291	0.4703335298
114	0.7957351291	0.4697357931
115	0.7946127946	0.4692605613
116	0.7946127946	0.4687552476
117	0.7946127946	0.4682344856
118	0.7957351291	0.4678899781
119	0.7957351291	0.4670759072
120	0.7957351291	0.4665753896
121	0.7957351291	0.4662340294
122	0.7957351291	0.4658420466
123	0.7957351291	0.4651305608
124	0.7968574635	0.464854854
125	0.7968574635	0.4645602867
126	0.7968574635	0.4638889758
127	0.7968574635	0.4636168809
128	0.7968574635	0.4634214986
129	0.7968574635	0.4630498545
130	0.7968574635	0.462560084
131	0.7968574635	0.4622558507
132	0.7957351291	0.4618138893
133	0.797979798	0.4614108021
134	0.797979798	0.4610600926
135	0.797979798	0.4608134508
136	0.797979798	0.460553137
137	0.797979798	0.4600330998
138	0.797979798	0.4597157737
139	0.8002244669	0.4593168164
140	0.7991021324	0.4588114758
141	0.7991021324	0.4581614222
142	0.797979798	0.4574764418
143	0.797979798	0.4568320993
144	0.797979798	0.4564473781
145	0.8002244669	0.4558769418
146	0.8002244669	0.4553257528
147	0.8002244669	0.4549469241
148	0.8002244669	0.4542962513
149	0.8013468013	0.4538419734
150	0.8047138047	0.4533549882
151	0.8035914703	0.4528972443
152	0.8069584736	0.4522723662
153	0.8080808081	0.4518318445
154	0.8080808081	0.4513891609
155	0.8080808081	0.4507669339
156	0.8080808081	0.4503518436
157	0.8080808081	0.4498939467
158	0.8114478114	0.4493593996
159	0.8148148148	0.4488736703
160	0.8148148148	0.4485872854
161	0.8159371493	0.4480068364
162	0.8159371493	0.4475983301
163	0.8148148148	0.4470107119
164	0.8159371493	0.4466012463
165	0.8159371493	0.446370581
166	0.8159371493	0.4461311975
167	0.8159371493	0.4456110915
168	0.8159371493	0.4453170232
169	0.8159371493	0.4449903526
170	0.8159371493	0.4444558766
171	0.8159371493	0.4440161848
172	0.8159371493	0.4435403692
173	0.8159371493	0.4432542579
174	0.8159371493	0.4427458083
175	0.8159371493	0.4423392997
176	0.8159371493	0.4421225486
177	0.8148148148	0.4419040319
178	0.8159371493	0.4416342127
179	0.8159371493	0.4411640766
180	0.8159371493	0.4407800323
181	0.8159371493	0.4403240136
182	0.8159371493	0.4399407214
183	0.8159371493	0.4396755339
184	0.8159371493	0.4392506515
185	0.8181818182	0.4388350308
186	0.8181818182	0.4384613281
187	0.8193041526	0.4381449093
188	0.8181818182	0.4376871165
189	0.8193041526	0.437298438
190	0.8193041526	0.4368896645
191	0.8204264871	0.4366204812
192	0.8204264871	0.4363942809
193	0.8204264871	0.4361404074
194	0.8204264871	0.4359836916
195	0.8204264871	0.4356872917
196	0.8204264871	0.4353744274
197	0.8204264871	0.4351737131
198	0.8204264871	0.4347871785
199	0.8204264871	0.4344362751
200	0.8204264871	0.4342268702
201	0.8215488215	0.4338872485
202	0.8215488215	0.4334686667
203	0.822671156	0.4332514473
204	0.8215488215	0.4330683543
205	0.8237934905	0.4328005491
206	0.8249158249	0.4324831483
207	0.8249158249	0.4323245805
208	0.8249158249	0.432202266
209	0.8237934905	0.4319304191
210	0.8237934905	0.4316374173
211	0.8237934905	0.4313618876
212	0.8237934905	0.4311248949
213	0.8237934905	0.4307582953
214	0.8249158249	0.4305937151
215	0.8237934905	0.430299895
216	0.8237934905	0.4301638556
217	0.822671156	0.4298388516
218	0.822671156	0.4297184112
219	0.822671156	0.4295275729
220	0.822671156	0.4293159604
221	0.822671156	0.4290780252
222	0.822671156	0.4288109665
223	0.822671156	0.428622983
224	0.822671156	0.4282666807
225	0.822671156	0.4280959004
226	0.822671156	0.4279098306
227	0.822671156	0.4276148887
228	0.822671156	0.4273686205
229	0.822671156	0.4272509357
230	0.822671156	0.4270364104
231	0.8237934905	0.426898573
232	0.822671156	0.4266668081
233	0.822671156	0.4264088636
234	0.8237934905	0.4262735897
235	0.8249158249	0.4259843692
236	0.8249158249	0.425836514
237	0.8249158249	0.4255541225
238	0.8249158249	0.4253960608
239	0.8249158249	0.4252406762
240	0.8237934905	0.4249333492
241	0.8249158249	0.4248101694
242	0.8249158249	0.424709661
243	0.8249158249	0.4245419338
244	0.8249158249	0.4242358927
245	0.8249158249	0.4239428006
246	0.8249158249	0.4236774004
247	0.8249158249	0.4235450377
248	0.8249158249	0.423314331
249	0.8249158249	0.4230937727
250	0.8249158249	0.4230320505
251	0.8249158249	0.4229232052
252	0.8249158249	0.4226469752
253	0.8249158249	0.4225334013
254	0.8249158249	0.4222784577
255	0.8249158249	0.4221589934
256	0.8249158249	0.4218608156
257	0.8260381594	0.4216656745
258	0.8260381594	0.4214410562
259	0.8260381594	0.4213359851
260	0.8260381594	0.4211580901
261	0.8260381594	0.4209361685
262	0.8260381594	0.420886578
263	0.8260381594	0.4207092739
264	0.8260381594	0.4204771078
265	0.8260381594	0.4204001646
266	0.8260381594	0.4202052139
267	0.8260381594	0.4201128649
268	0.8260381594	0.4200489353
269	0.8260381594	0.4198295298
270	0.8260381594	0.4196450072
271	0.8260381594	0.4195887885
272	0.8260381594	0.4194283728
273	0.8260381594	0.4193374225
274	0.8260381594	0.4191694076
275	0.8260381594	0.4190007653
276	0.8260381594	0.4188139328
277	0.8260381594	0.4186505325
278	0.8271604938	0.4184025238
279	0.8271604938	0.4182801248
280	0.8271604938	0.418212258
281	0.8271604938	0.4180605532
282	0.8271604938	0.4178451989
283	0.8271604938	0.4177520241
284	0.8271604938	0.4175140483
285	0.8271604938	0.4174021521
286	0.8282828283	0.4173724606
287	0.8271604938	0.4172541337
288	0.8271604938	0.4171515698
289	0.8282828283	0.417090371
290	0.8282828283	0.4168909901
291	0.8294051627	0.4167023276
292	0.8305274972	0.4166199043
293	0.8294051627	0.4164665849
294	0.8294051627	0.4163598738
295	0.8294051627	0.4162451171
296	0.8294051627	0.4161797502
297	0.8294051627	0.4160815168
298	0.8294051627	0.4159967525
299	0.8294051627	0.4157619716
300	0.8316498316	0.4156165157
301	0.8316498316	0.4154969084
302	0.8305274972	0.4152758391
303	0.8305274972	0.4150835196
304	0.8305274972	0.4150303642
305	0.8305274972	0.4148052851
306	0.8305274972	0.4146887875
307	0.8305274972	0.4146666818
308	0.8305274972	0.4146236175
309	0.8305274972	0.4144367577
310	0.8305274972	0.4143645132
311	0.8305274972	0.4142445798
312	0.8305274972	0.4141474017
313	0.8305274972	0.4139682263
314	0.8305274972	0.4137950305
315	0.8305274972	0.4136443887
316	0.8305274972	0.4134706041
317	0.8305274972	0.41327673
318	0.8305274972	0.4131983969
319	0.8305274972	0.4131259461
320	0.8305274972	0.4130490728
321	0.8305274972	0.4129676835
322	0.8305274972	0.4128837056
323	0.8305274972	0.412753985
324	0.8305274972	0.412691998
325	0.8305274972	0.4126276631
326	0.8316498316	0.4125408641
327	0.8305274972	0.4124598472
328	0.8305274972	0.4124422817
329	0.8305274972	0.4123395384
330	0.8305274972	0.4122865775
331	0.8305274972	0.4121346096
332	0.8305274972	0.4120700448
333	0.8305274972	0.4119964247
334	0.8316498316	0.4118321419
335	0.8305274972	0.411787916
336	0.8316498316	0.4116980673
337	0.8316498316	0.4116362738
338	0.8316498316	0.4115573906
339	0.8316498316	0.4115025089
340	0.8316498316	0.411473886
341	0.8316498316	0.4113444383
342	0.8316498316	0.4112035981
343	0.8316498316	0.4110201844
344	0.8316498316	0.4109521379
345	0.8305274972	0.4108732001
346	0.8316498316	0.4106851984
347	0.8316498316	0.410662684
348	0.8316498316	0.410588505
349	0.8316498316	0.4105367933
350	0.8316498316	0.4104592315
351	0.8316498316	0.4104100984
352	0.8316498316	0.4102793533
353	0.8316498316	0.4102099885
354	0.8316498316	0.4101233296
355	0.8316498316	0.4101094084
356	0.8316498316	0.410048921
357	0.8316498316	0.4100400353
358	0.8316498316	0.4100220354
359	0.8316498316	0.4099353718
360	0.8316498316	0.4097490846
361	0.8316498316	0.4096799034
362	0.8316498316	0.4095956135
363	0.8316498316	0.4095505982
364	0.8327721661	0.4094771789
365	0.8327721661	0.4093267553
366	0.8327721661	0.409266685
367	0.8327721661	0.4092044028
368	0.8327721661	0.4091242288
369	0.8327721661	0.4090680065
370	0.8327721661	0.4090066397
371	0.8327721661	0.4089221055
372	0.8327721661	0.4087580596
373	0.8327721661	0.4087013631
374	0.8327721661	0.4086215525
375	0.8327721661	0.4085040496
376	0.8327721661	0.4083281058
377	0.8327721661	0.4082465661
378	0.8327721661	0.4081922694
379	0.8327721661	0.40813637
380	0.8327721661	0.4081038511
381	0.8338945006	0.4079268847
382	0.8338945006	0.4078591295
383	0.8338945006	0.4077398267
384	0.8338945006	0.4076339729
385	0.8338945006	0.4075450091
386	0.8338945006	0.4073982417
387	0.8338945006	0.4072778667
388	0.8338945006	0.4071333905
389	0.8338945006	0.407103335
390	0.8338945006	0.4069543446
391	0.8327721661	0.4069050156
392	0.8327721661	0.4067255061
393	0.8327721661	0.4066836824
394	0.8327721661	0.4065789504
395	0.8327721661	0.4065145435
396	0.8327721661	0.4061611992
397	0.8327721661	0.4060986947
398	0.8327721661	0.4059175854
399	0.8327721661	0.4058153256
400	0.8338945006	0.4057851726
401	0.8327721661	0.4056883567
402	0.8327721661	0.405503948
403	0.8327721661	0.4054415498
404	0.8327721661	0.4052942839
405	0.8327721661	0.4052669763
406	0.8338945006	0.4050980615
407	0.8338945006	0.405059498
408	0.8338945006	0.4049421211
409	0.8338945006	0.4048558038
410	0.8327721661	0.4047602243
411	0.8338945006	0.4047197687
412	0.8338945006	0.4046407864
413	0.8327721661	0.4045966381
414	0.8327721661	0.4044183444
415	0.8327721661	0.4043982425
416	0.8327721661	0.4043257233
417	0.8327721661	0.4042096235
418	0.8327721661	0.4041480744
419	0.8327721661	0.4040758968
420	0.8327721661	0.403949004
421	0.8327721661	0.4039271093
422	0.8327721661	0.4037978691
423	0.8338945006	0.4036487618
424	0.8338945006	0.403621924
425	0.8338945006	0.4035780239
426	0.8338945006	0.4035038591
427	0.8338945006	0.4034286036
428	0.8338945006	0.4033635693
429	0.8338945006	0.4032300747
430	0.8338945006	0.4031978345
431	0.8338945006	0.4030171473
432	0.8338945006	0.4030111514
433	0.8338945006	0.4029550548
434	0.8338945006	0.4029111122
435	0.8338945006	0.4028091343
436	0.8338945006	0.4027563091
437	0.8338945006	0.4027311784
438	0.8338945006	0.4025444815
439	0.8338945006	0.4024278717
440	0.8338945006	0.4023782014
441	0.8338945006	0.402296514
442	0.8338945006	0.4022667821
443	0.8338945006	0.4021629528
444	0.8338945006	0.4020283604
445	0.8338945006	0.402016833
446	0.8338945006	0.4019848093
447	0.8338945006	0.4019808547
448	0.8338945006	0.4019616056
449	0.8338945006	0.4017952439
450	0.8338945006	0.401784033
451	0.8338945006	0.4016360713
452	0.8338945006	0.4015626747
453	0.8338945006	0.4015337384
454	0.8338945006	0.4014467142
455	0.8361391695	0.401303179
456	0.8361391695	0.401285615
457	0.8361391695	0.4010542579
458	0.8361391695	0.4010060696
459	0.8361391695	0.4009611539
460	0.8361391695	0.4008347258
461	0.8361391695	0.4007112522
462	0.8361391695	0.4006849486
463	0.8361391695	0.4006413022
464	0.8361391695	0.4005608108
465	0.835016835	0.4004436657
466	0.835016835	0.4003573847
467	0.835016835	0.4002477875
468	0.835016835	0.4001655347
469	0.835016835	0.4000633718
470	0.835016835	0.3999973886
471	0.835016835	0.399894429
472	0.835016835	0.399844852
473	0.835016835	0.3997770854
474	0.835016835	0.3997227992
475	0.835016835	0.3995973946
476	0.835016835	0.399554856
477	0.835016835	0.3994380304
478	0.835016835	0.3993160644
479	0.835016835	0.3992701686
480	0.835016835	0.3992240505
481	0.835016835	0.3991959143
482	0.835016835	0.3991948203
483	0.835016835	0.3991328792
484	0.835016835	0.3990244366
485	0.835016835	0.3989881463
486	0.835016835	0.3989586403
487	0.835016835	0.3988827268
488	0.835016835	0.3987616311
489	0.835016835	0.3987398012
490	0.835016835	0.3986625706
491	0.835016835	0.3985257974
492	0.835016835	0.3985174801
493	0.835016835	0.3984273541
494	0.835016835	0.3982775806
495	0.835016835	0.3982517073
496	0.835016835	0.3980987317
497	0.835016835	0.3980815124
498	0.835016835	0.3979606104
499	0.835016835	0.397942732
500	0.835016835	0.3978838163
501	0.835016835	0.3977778654
502	0.835016835	0.3977591643
503	0.835016835	0.3977287841
504	0.835016835	0.397563482
505	0.835016835	0.3975209159
506	0.835016835	0.3974780082
507	0.835016835	0.3973446109
508	0.835016835	0.3973098992
509	0.835016835	0.3972819157
510	0.835016835	0.3971863364
511	0.835016835	0.3971356957
512	0.835016835	0.3970692955
513	0.835016835	0.3969752278
514	0.835016835	0.3968771489
515	0.835016835	0.3967824613
516	0.835016835	0.3965765739
517	0.835016835	0.3964244815
518	0.835016835	0.3963318219
519	0.835016835	0.396279512
520	0.835016835	0.39609846
521	0.835016835	0.3960196155
522	0.835016835	0.3959008917
523	0.835016835	0.3958296051
524	0.835016835	0.3956963909
525	0.835016835	0.3956056698
526	0.835016835	0.3955038282
527	0.835016835	0.3954354047
528	0.835016835	0.3953980475
529	0.835016835	0.3953480681
530	0.835016835	0.3953199431
531	0.835016835	0.3952500733
532	0.835016835	0.3951442281
533	0.835016835	0.3950157409
534	0.835016835	0.394961221
535	0.835016835	0.3948465212
536	0.835016835	0.39478882
537	0.835016835	0.3947570643
538	0.835016835	0.3947182262
539	0.835016835	0.3946372871
540	0.835016835	0.3946037398
541	0.835016835	0.3944897663
542	0.835016835	0.3944457261
543	0.835016835	0.394391963
544	0.835016835	0.394305935
545	0.835016835	0.3942720735
546	0.835016835	0.3941835754
547	0.835016835	0.394122575
548	0.835016835	0.3941004153
549	0.835016835	0.3940870579
550	0.835016835	0.3940586421
551	0.835016835	0.3939461604
552	0.835016835	0.3939401108
553	0.835016835	0.393899793
554	0.835016835	0.3938544309
555	0.835016835	0.3937584619
556	0.835016835	0.3937519046
557	0.835016835	0.3936574922
558	0.835016835	0.3935950429
559	0.835016835	0.3935741255
560	0.835016835	0.3934911777
561	0.835016835	0.393402256
562	0.835016835	0.3932944997
563	0.835016835	0.3932384187
564	0.835016835	0.3931248994
565	0.835016835	0.3930779626
566	0.835016835	0.3929586825
567	0.835016835	0.3929192085
568	0.835016835	0.3927943173
569	0.835016835	0.3927930139
570	0.835016835	0.3927228038
571	0.835016835	0.3926463061
572	0.835016835	0.3925983268
573	0.835016835	0.3925615015
574	0.835016835	0.3925237774
575	0.835016835	0.3924325208
576	0.835016835	0.3923928445
577	0.835016835	0.3923839704
578	0.835016835	0.3923182335
579	0.835016835	0.3922968352
580	0.835016835	0.3922052775
581	0.835016835	0.3921644724
582	0.835016835	0.3920914653
583	0.835016835	0.3920599294
584	0.835016835	0.3919470373
585	0.835016835	0.3918745521
586	0.835016835	0.3917670833
587	0.835016835	0.3917189553
588	0.835016835	0.3916173204
589	0.835016835	0.391612163
590	0.835016835	0.3914901507
591	0.835016835	0.3914652621
592	0.835016835	0.391461329
593	0.835016835	0.3914613281
594	0.835016835	0.3914278977
595	0.835016835	0.3913538881
596	0.835016835	0.3913339709
597	0.835016835	0.3913061489
598	0.835016835	0.391302128
599	0.835016835	0.3912743212
600	0.835016835	0.3911672216
601	0.835016835	0.3910836159
602	0.835016835	0.3910790657
603	0.835016835	0.3910188675
604	0.835016835	0.3909695254
605	0.835016835	0.3909284794
606	0.835016835	0.3907741876
607	0.835016835	0.3907631556
608	0.835016835	0.3907354622
609	0.835016835	0.3907193705
610	0.835016835	0.390676629
611	0.835016835	0.390649742
612	0.835016835	0.3906339405
613	0.835016835	0.3906274416
614	0.835016835	0.3905198511
615	0.835016835	0.3904213559
616	0.8361391695	0.3903132848
617	0.8361391695	0.3902657095
618	0.8361391695	0.3900051857
619	0.8361391695	0.3898881879
620	0.8361391695	0.3898377056
621	0.8361391695	0.3897808757
622	0.8361391695	0.3897570933
623	0.8361391695	0.3897026977
624	0.8361391695	0.3896752704
625	0.8361391695	0.3896633206
626	0.8361391695	0.3895850781
627	0.8361391695	0.3894897399
628	0.8361391695	0.3894859485
629	0.8361391695	0.3894639438
630	0.8361391695	0.3893484358
631	0.8361391695	0.3893125533
632	0.8361391695	0.3893090643
633	0.8361391695	0.389264003
634	0.8361391695	0.389168121
635	0.8361391695	0.3891061173
636	0.8361391695	0.3890447093
637	0.8361391695	0.3889535284
638	0.8361391695	0.3888659222
639	0.8361391695	0.3888623507
640	0.8361391695	0.3887760444
641	0.8361391695	0.3887399482
642	0.8361391695	0.3887359105
643	0.8361391695	0.3886830678
644	0.8361391695	0.3885929622
645	0.8361391695	0.3884358161
646	0.8361391695	0.3883515459
647	0.8361391695	0.3883178728
648	0.8361391695	0.3882925217
649	0.8361391695	0.3882518909
650	0.8361391695	0.3882518905
651	0.8361391695	0.3881980642
652	0.8361391695	0.3881747578
653	0.8361391695	0.3880632094
654	0.8361391695	0.3879338753
655	0.8361391695	0.3878358162
656	0.8361391695	0.3877926813
657	0.8361391695	0.3877558256
658	0.8361391695	0.3876652805
659	0.8361391695	0.3876504625
660	0.8361391695	0.3875344298
661	0.8361391695	0.3874970751
662	0.8361391695	0.3874941483
663	0.8361391695	0.387469636
664	0.8361391695	0.3874174667
665	0.8361391695	0.3873888829
666	0.8361391695	0.387368188
667	0.8372615039	0.3873526958
668	0.8372615039	0.3873127802
669	0.8372615039	0.3872041543
670	0.8372615039	0.3871501211
671	0.8372615039	0.3871227261
672	0.8372615039	0.3870502941
673	0.8372615039	0.386998786
674	0.8372615039	0.3869140921
675	0.8372615039	0.3867850168
676	0.8372615039	0.3867458461
677	0.8372615039	0.3867326863
678	0.8383838384	0.3865701368
679	0.8383838384	0.3865679271
680	0.8383838384	0.3864426371
681	0.8383838384	0.386387337
682	0.8383838384	0.386357787
683	0.8383838384	0.3863544553
684	0.8383838384	0.386314701
685	0.8383838384	0.3863051565
686	0.8383838384	0.3862988469
687	0.8383838384	0.3861992619
688	0.8383838384	0.3861697404
689	0.8383838384	0.3861604991
690	0.8383838384	0.3860902509
691	0.8383838384	0.3860451311
692	0.8383838384	0.3859744202
693	0.8383838384	0.3859453867
694	0.8383838384	0.3859151438
695	0.8383838384	0.3858789056
696	0.8383838384	0.3858108927
697	0.8383838384	0.3857538927
698	0.8383838384	0.3857284154
699	0.8383838384	0.3857252126
700	0.8383838384	0.3857221877
701	0.8383838384	0.3857129346
702	0.8383838384	0.3857097947
703	0.8383838384	0.3856860475
704	0.8383838384	0.3856022632
705	0.8383838384	0.3855861938
706	0.8383838384	0.3855520768
707	0.8383838384	0.3855140119
708	0.8383838384	0.3854506943
709	0.8383838384	0.38537216
710	0.8383838384	0.3853721573
711	0.8383838384	0.3853226761
712	0.8383838384	0.3852841507
713	0.8383838384	0.3852198967
714	0.8383838384	0.3851919919
715	0.8383838384	0.3851851366
716	0.8383838384	0.3851634464
717	0.8383838384	0.3850729005
718	0.8383838384	0.3850318489
719	0.8383838384	0.3848852784
720	0.8383838384	0.3847818209
721	0.8395061728	0.3847363493
722	0.8395061728	0.384684655
723	0.8395061728	0.3846196726
724	0.8395061728	0.3845822873
725	0.8395061728	0.3845658071
726	0.8395061728	0.3844933642
727	0.8395061728	0.3844597784
728	0.8395061728	0.3843803062
729	0.8395061728	0.3843781793
730	0.8395061728	0.3842909796
731	0.8395061728	0.3842524797
732	0.8395061728	0.38422577
733	0.8395061728	0.3841625381
734	0.8395061728	0.3841397207
735	0.8395061728	0.3841074623
736	0.8395061728	0.384037364
737	0.8395061728	0.383978642
738	0.8395061728	0.3839755567
739	0.8395061728	0.3839024582
740	0.8395061728	0.3838085622
741	0.8395061728	0.3837657498
742	0.8395061728	0.3837318981
743	0.8395061728	0.3836886846
744	0.8395061728	0.3836557828
745	0.8395061728	0.383644386
746	0.8395061728	0.3836328479
747	0.8395061728	0.383613858
748	0.8395061728	0.383613855
749	0.8395061728	0.383581511
750	0.8395061728	0.3835737544
751	0.8395061728	0.3835512182
752	0.8395061728	0.3834768953
753	0.8395061728	0.3834393236
754	0.8395061728	0.383408875
755	0.8395061728	0.3833922482
756	0.8395061728	0.3833659002
757	0.8395061728	0.383337635
758	0.8395061728	0.3833290617
759	0.8395061728	0.383306892
760	0.8395061728	0.3832174543
761	0.8395061728	0.3831870783
762	0.8395061728	0.3831621787
763	0.8395061728	0.3831255563
764	0.8395061728	0.3830751397
765	0.8395061728	0.3830543206
766	0.8395061728	0.3830467168
767	0.8395061728	0.3830030569
768	0.8395061728	0.3829908807
769	0.8395061728	0.3829865271
770	0.8395061728	0.3829865265
771	0.8395061728	0.3829789181
772	0.8395061728	0.382974768
773	0.8395061728	0.3829194247
774	0.8395061728	0.3828566822
775	0.8395061728	0.3828541343
776	0.8395061728	0.3827820633
777	0.8395061728	0.3827089017
778	0.8395061728	0.3827059593
779	0.8395061728	0.3826940889
780	0.8395061728	0.3825765459
781	0.8395061728	0.3824898734
782	0.8395061728	0.3824869564
783	0.8395061728	0.3823795173
784	0.8395061728	0.3823745066
785	0.8395061728	0.3823490358
786	0.8395061728	0.3823461795
787	0.8395061728	0.3822710351
788	0.8395061728	0.3822231461
789	0.8395061728	0.3822231459
790	0.8395061728	0.382191791
791	0.8395061728	0.3821917902
792	0.8395061728	0.3821848081
793	0.8395061728	0.3821140746
794	0.8395061728	0.3820946131
795	0.8395061728	0.3820708317
796	0.8395061728	0.3819770637
797	0.8395061728	0.3819139789
798	0.8395061728	0.3818222197
799	0.8395061728	0.3818121861
800	0.8395061728	0.3818080666
801	0.8395061728	0.3817988999
802	0.8395061728	0.3817159205
803	0.8395061728	0.3816941549
804	0.8395061728	0.3816576478
805	0.8395061728	0.3815892512
806	0.8395061728	0.3815651286
807	0.8395061728	0.3815325382
808	0.8395061728	0.3815255072
809	0.8395061728	0.3815107274
810	0.8395061728	0.3814603669
811	0.8395061728	0.381437584
812	0.8395061728	0.3814369249
813	0.8395061728	0.3813701761
814	0.8395061728	0.3813391758
815	0.8395061728	0.3813282177
816	0.8395061728	0.3813200392
817	0.8395061728	0.3813151167
818	0.8395061728	0.3812759554
819	0.8395061728	0.3812711216
820	0.8395061728	0.381264425
821	0.8395061728	0.3812644248
822	0.8395061728	0.3811903324
823	0.8395061728	0.3811601296
824	0.8395061728	0.3810230527
825	0.8395061728	0.3810073957
826	0.8395061728	0.3809264052
827	0.8395061728	0.3809073064
828	0.8395061728	0.3808743567
829	0.8395061728	0.3808601895
830	0.8395061728	0.3808452113
831	0.8395061728	0.3808070617
832	0.8395061728	0.3808070612
833	0.8395061728	0.3807258109
834	0.8395061728	0.3807230616
835	0.8395061728	0.3807195705
836	0.8395061728	0.3806853713
837	0.8395061728	0.3806129581
838	0.8395061728	0.3805892204
839	0.8395061728	0.3805407963
840	0.8395061728	0.3804243531
841	0.8395061728	0.3804243525
842	0.8395061728	0.3803601744
843	0.8395061728	0.3803331538
844	0.8395061728	0.3802975983
845	0.8395061728	0.3802929046
846	0.8406285073	0.3801514753
847	0.8406285073	0.3801384097
848	0.8406285073	0.3801347322
849	0.8406285073	0.3801243693
850	0.8406285073	0.3800877785
851	0.8406285073	0.3800384661
852	0.8406285073	0.3800164761
853	0.8406285073	0.3800091225
854	0.8406285073	0.3799331565
855	0.8406285073	0.3798963611
856	0.8406285073	0.3798605246
857	0.8406285073	0.3798402312
858	0.8406285073	0.3797699097
859	0.8406285073	0.3797469445
860	0.8406285073	0.3797406366
861	0.8406285073	0.3796732761
862	0.8406285073	0.3796732756
863	0.8406285073	0.3795939766
864	0.8406285073	0.3795616416
865	0.8406285073	0.379527719
866	0.8406285073	0.3795175599
867	0.8406285073	0.3794660436
868	0.8406285073	0.3793741129
869	0.8406285073	0.3793741124
870	0.8406285073	0.3793532607
871	0.8406285073	0.3792841594
872	0.8406285073	0.3792711132
873	0.8406285073	0.3792566661
874	0.8406285073	0.379246617
875	0.8406285073	0.3792341255
876	0.8406285073	0.3791732485
877	0.8406285073	0.3791311527
878	0.8406285073	0.3790767379
879	0.8406285073	0.3790669331
880	0.8406285073	0.3790375553
881	0.8406285073	0.3790069757
882	0.8406285073	0.3789986944
883	0.8406285073	0.3789631599
884	0.8406285073	0.3788862886
885	0.8406285073	0.3788802128
886	0.8406285073	0.3788270458
887	0.8406285073	0.3788151471
888	0.8406285073	0.378802237
889	0.8417508418	0.3787024425
