iter	Passed	Remaining
603	37809	24789
604	37870	24725
605	37931	24661
606	37996	24600
607	38055	24536
608	38113	24470
609	38172	24405
610	38291	24378
611	38354	24316
612	38445	24271
613	38505	24206
614	38565	24142
615	38624	24077
616	38682	24012
617	38740	23946
618	38801	23882
619	38861	23818
620	38923	23755
621	38984	23691
622	39044	23627
623	39104	23562
624	39164	23498
625	39224	23434
626	39285	23370
627	39344	23305
628	39404	23241
629	39464	23177
630	39524	23113
631	39584	23049
632	39644	22985
633	39705	22921
634	39770	22860
635	39832	22797
636	39893	22733
637	39952	22668
638	40010	22603
639	40076	22542
640	40141	22481
641	40200	22417
642	40260	22353
643	40320	22289
644	40380	22225
645	40441	22161
646	40515	22104
647	40624	22067
648	40718	22021
649	40779	21958
650	40839	21894
651	40901	21830
652	40961	21766
653	41019	21701
654	41083	21639
655	41140	21573
656	41200	21509
657	41261	21445
658	41321	21382
659	41381	21317
660	41442	21254
661	41503	21190
662	41564	21127
663	41623	21062
664	41708	21011
665	41769	20947
666	41830	20883
667	41889	20819
668	41949	20755
669	42009	20691
670	42070	20627
671	42129	20562
672	42193	20500
673	42252	20436
674	42311	20372
675	42371	20307
676	42430	20243
677	42490	20179
678	42550	20115
679	42609	20051
680	42668	19987
681	42728	19923
682	42794	19862
683	42932	19834
684	43024	19784
685	43084	19721
686	43152	19660
687	43211	19596
688	43271	19531
689	43332	19468
690	43392	19404
691	43452	19339
692	43513	19276
693	43571	19211
694	43631	19147
695	43692	19084
696	43751	19019
697	43811	18955
698	43877	18894
699	43938	18830
700	43998	18766
701	44059	18703
702	44118	18638
703	44177	18574
704	44244	18513
705	44303	18449
706	44362	18385
707	44423	18321
708	44482	18257
709	44557	18199
710	44616	18135
711	44677	18071
712	44736	18007
713	44796	17943
714	44857	17880
715	44933	17822
716	44992	17758
717	45051	17694
718	45163	17650
719	45251	17597
720	45366	17555
721	45430	17492
722	45490	17428
723	45549	17364
724	45608	17299
725	45668	17235
726	45728	17171
727	45787	17107
728	45849	17044
729	45911	16980
730	45969	16916
731	46029	16852
732	46088	16787
733	46147	16723
734	46207	16659
735	46266	16595
736	46326	16531
737	46391	16469
738	46449	16404
739	46508	16340
740	46568	16276
741	46627	16212
742	46687	16149
743	46746	16084
744	46806	16021
745	46866	15957
746	46926	15893
747	46985	15829
748	47045	15765
749	47106	15702
750	47167	15638
751	47226	15574
752	47286	15511
753	47347	15447
754	47414	15386
755	47543	15344
756	47633	15290
757	47697	15228
758	47757	15164
759	47819	15101
760	47879	15036
761	47937	14972
762	47996	14908
763	48055	14844
764	48115	14780
765	48175	14716
766	48236	14653
767	48295	14589
768	48356	14525
769	48415	14461
770	48474	14397
771	48535	14334
772	48595	14270
773	48655	14207
774	48716	14143
775	48789	14083
776	48855	14021
777	48916	13958
778	48975	13894
779	49035	13830
780	49095	13766
781	49155	13703
782	49215	13639
783	49286	13578
784	49345	13515
785	49405	13451
786	49468	13388
787	49528	13325
788	49586	13260
789	49645	13196
790	49705	13133
791	49833	13087
792	49905	13026
793	49991	12970
794	50050	12906
795	50110	12842
796	50168	12778
797	50225	12713
798	50285	12649
799	50345	12586
800	50405	12522
801	50464	12458
802	50523	12395
803	50583	12331
804	50642	12267
805	50700	12203
806	50758	12139
807	50816	12075
808	50876	12011
809	50938	11948
810	50997	11884
811	51056	11820
812	51116	11757
813	51174	11693
814	51234	11629
815	51293	11566
816	51354	11502
817	51413	11439
818	51474	11375
819	51534	11312
820	51593	11248
821	51653	11185
822	51715	11122
823	51775	11058
824	51836	10995
825	51896	10932
826	51955	10868
827	52023	10806
828	52146	10756
829	52218	10695
830	52294	10635
831	52354	10571
832	52419	10509
833	52479	10445
834	52538	10381
835	52597	10318
836	52662	10255
837	52723	10192
838	52784	10129
839	52842	10065
840	52905	10002
841	52964	9938
842	53023	9875
843	53083	9811
844	53142	9748
845	53203	9684
846	53266	9621
847	53326	9558
848	53387	9495
849	53447	9431
850	53506	9368
851	53565	9304
852	53625	9241
853	53684	9177
854	53744	9114
855	53803	9051
856	53864	8987
857	53925	8924
858	53983	8861
859	54042	8797
860	54109	8735
861	54169	8672
862	54231	8609
863	54292	8546
864	54404	8490
865	54488	8431
866	54578	8372
867	54637	8308
868	54695	8245
869	54760	8182
870	54828	8120
871	54889	8057
872	54952	7994
873	55012	7930
874	55072	7867
875	55133	7804
876	55192	7740
877	55258	7678
878	55318	7614
879	55378	7551
880	55437	7488
881	55496	7424
882	55556	7361
883	55614	7297
884	55672	7234
885	55733	7171
886	55793	7107
887	55853	7044
888	55912	6981
889	55970	6917
890	56030	6854
891	56092	6791
892	56158	6728
893	56216	6665
894	56275	6602
895	56333	6538
896	56393	6475
897	56456	6412
898	56515	6349
899	56574	6286
900	56635	6222
901	56763	6167
902	56856	6107
903	56922	6044
904	56981	5981
905	57042	5918
906	57102	5855
907	57161	5791
908	57221	5728
909	57280	5665
910	57340	5601
911	57401	5538
912	57461	5475
913	57522	5412
914	57581	5349
915	57642	5285
916	57700	5222
917	57761	5159
918	57823	5096
919	57884	5033
920	57961	4971
921	58020	4908
922	58083	4845
923	58156	4783
924	58214	4720
925	58277	4657
926	58355	4595
927	58417	4532
928	58476	4469
929	58541	4406
930	58606	4343
931	58667	4280
932	58727	4217
933	58791	4154
934	58851	4091
935	58922	4028
936	59060	3971
937	59131	3908
938	59214	3846
939	59281	3783
940	59373	3722
941	59440	3659
942	59504	3596
943	59564	3533
944	59625	3470
945	59688	3407
946	59755	3344
947	59819	3281
948	59882	3218
949	59945	3155
950	60010	3092
951	60077	3029
952	60139	2965
953	60200	2902
954	60262	2839
955	60322	2776
956	60388	2713
957	60449	2650
958	60510	2586
959	60571	2523
960	60631	2460
961	60690	2397
962	60749	2334
963	60810	2270
964	60869	2207
965	60930	2144
966	61004	2081
967	61063	2018
968	61129	1955
969	61190	1892
970	61301	1830
971	61394	1768
972	61493	1706
973	61570	1643
974	61632	1580
975	61693	1517
976	61754	1453
977	61817	1390
978	61880	1327
979	61940	1264
980	62002	1200
981	62062	1137
982	62122	1074
983	62183	1011
984	62242	947
985	62301	884
986	62362	821
987	62422	758
988	62488	695
989	62599	632
990	62680	569
991	62758	506
992	62837	442
993	62911	379
994	62999	316
995	63057	253
996	63118	189
997	63176	126
998	63237	63
999	63297	0
