iter	Passed	Remaining
192	11951	49974
193	12011	49905
194	12073	49843
195	12133	49773
196	12193	49704
197	12255	49639
198	12314	49565
199	12373	49495
200	12433	49423
201	12492	49353
202	12552	49281
203	12611	49210
204	12681	49178
205	12711	48994
206	12770	48921
207	12836	48877
208	12895	48806
209	12957	48746
210	13019	48683
211	13080	48619
212	13139	48548
213	13201	48487
214	13261	48418
215	13321	48350
216	13393	48328
217	13453	48260
218	13513	48191
219	13572	48122
220	13633	48055
221	13708	48040
222	13836	48209
223	13860	48017
224	13945	48034
225	14007	47973
226	14073	47924
227	14134	47859
228	14193	47786
229	14257	47732
230	14317	47664
231	14391	47640
232	14458	47594
233	14519	47531
234	14560	47397
235	14599	47264
236	14659	47194
237	14749	47223
238	14845	47267
239	14913	47225
240	14972	47152
241	15039	47106
242	15098	47034
243	15119	46846
244	15180	46781
245	15242	46718
246	15308	46670
247	15369	46605
248	15429	46535
249	15488	46466
250	15549	46401
251	15609	46332
252	15670	46268
253	15730	46199
254	15790	46132
255	15849	46063
256	15910	45998
257	15969	45927
258	16071	45979
259	16153	45976
260	16249	46008
261	16309	45940
262	16369	45871
263	16429	45803
264	16491	45739
265	16551	45671
266	16612	45606
267	16671	45535
268	16730	45465
269	16792	45402
270	16851	45331
271	16910	45261
272	16976	45207
273	17041	45153
274	17100	45082
275	17160	45016
276	17221	44950
277	17282	44884
278	17343	44819
279	17402	44750
280	17468	44696
281	17529	44632
282	17588	44561
283	17649	44495
284	17708	44426
285	17769	44362
286	17835	44309
287	17909	44277
288	17973	44219
289	18034	44153
290	18093	44084
291	18154	44019
292	18214	43951
293	18275	43886
294	18412	44001
295	18473	43937
296	18559	43929
297	18617	43858
298	18676	43787
299	18738	43722
300	18799	43658
301	18859	43589
302	18919	43520
303	18978	43451
304	19039	43385
305	19099	43317
306	19159	43250
307	19219	43180
308	19278	43111
309	19339	43046
310	19399	42978
311	19460	42912
312	19521	42846
313	19580	42777
314	19640	42710
315	19699	42640
316	19758	42570
317	19825	42518
318	19887	42456
319	19947	42388
320	20007	42321
321	20066	42252
322	20126	42183
323	20186	42118
324	20247	42052
325	20308	41986
326	20367	41918
327	20427	41851
328	20487	41783
329	20545	41714
330	20614	41665
331	20730	41710
332	20822	41708
333	20884	41643
334	20943	41575
335	21003	41506
336	21064	41442
337	21131	41388
338	21192	41321
339	21253	41255
340	21311	41186
341	21377	41130
342	21449	41085
343	21508	41016
344	21568	40948
345	21626	40878
346	21686	40810
347	21745	40742
348	21806	40676
349	21866	40609
350	21926	40541
351	21986	40474
352	22045	40406
353	22105	40339
354	22165	40272
355	22230	40214
356	22288	40144
357	22347	40075
358	22406	40007
359	22467	39941
360	22527	39875
361	22585	39805
362	22646	39739
363	22705	39672
364	22766	39606
365	22828	39543
366	22887	39476
367	23027	39547
368	23093	39490
369	23175	39461
370	23238	39398
371	23296	39327
372	23356	39262
373	23417	39196
374	23477	39129
375	23542	39070
376	23599	38999
377	23657	38929
378	23716	38860
379	23775	38791
380	23835	38724
381	23894	38655
382	23953	38588
383	24014	38522
384	24073	38455
385	24137	38394
386	24198	38330
387	24258	38262
388	24317	38195
389	24375	38125
390	24435	38058
391	24495	37992
392	24555	37927
393	24615	37860
394	24674	37793
395	24734	37726
396	24796	37663
397	24857	37598
398	24914	37528
399	24974	37462
400	25034	37396
401	25094	37329
402	25171	37289
403	25284	37300
404	25378	37284
405	25469	37263
406	25528	37194
407	25589	37129
408	25648	37061
409	25706	36992
410	25764	36923
411	25825	36857
412	25885	36791
413	25945	36725
414	26004	36657
415	26063	36589
416	26123	36522
417	26183	36456
418	26246	36394
419	26305	36326
420	26364	36259
421	26422	36190
422	26483	36124
423	26543	36058
424	26603	35992
425	26663	35926
426	26724	35861
427	26785	35797
428	26844	35730
429	26905	35664
430	26965	35598
431	27025	35533
432	27084	35465
433	27144	35399
434	27205	35336
435	27264	35269
436	27324	35202
437	27383	35136
438	27443	35069
439	27503	35004
440	27643	35040
441	27732	35010
442	27797	34950
443	27856	34883
444	27926	34829
445	27986	34763
446	28045	34696
447	28104	34628
448	28163	34561
449	28226	34499
450	28286	34433
451	28345	34365
452	28404	34298
453	28465	34233
454	28526	34168
455	28586	34102
456	28645	34036
457	28704	33969
458	28764	33903
459	28825	33838
460	28889	33777
461	28972	33739
462	29033	33673
463	29092	33607
464	29152	33541
465	29213	33476
466	29273	33410
467	29332	33343
468	29394	33280
469	29453	33213
470	29514	33149
471	29574	33082
472	29632	33015
473	29692	32950
474	29752	32884
475	29820	32828
476	29944	32832
477	30015	32778
478	30094	32732
479	30153	32666
480	30214	32601
481	30274	32535
482	30333	32468
483	30393	32402
484	30452	32335
485	30511	32269
486	30571	32204
487	30631	32137
488	30691	32072
489	30750	32006
490	30811	31941
491	30871	31875
492	30931	31810
493	30992	31745
494	31052	31680
495	31112	31614
496	31173	31549
497	31232	31483
498	31291	31417
499	31355	31355
500	31414	31289
501	31474	31223
502	31533	31157
503	31591	31090
504	31652	31025
505	31713	30961
506	31772	30895
507	31831	30829
508	31891	30763
509	31952	30699
510	32017	30638
511	32075	30571
512	32144	30515
513	32264	30506
514	32358	30473
515	32421	30411
516	32482	30346
517	32541	30280
518	32600	30213
519	32661	30148
520	32723	30085
521	32784	30020
522	32842	29953
523	32901	29887
524	32961	29821
525	33020	29756
526	33081	29691
527	33142	29627
528	33202	29562
529	33261	29496
530	33321	29430
531	33380	29365
532	33439	29299
533	33501	29235
534	33562	29171
535	33630	29113
536	33690	29047
537	33749	28981
538	33811	28918
539	33871	28853
540	33931	28788
541	33990	28722
542	34050	28657
543	34111	28593
544	34173	28529
545	34235	28467
546	34297	28403
547	34363	28343
548	34434	28288
549	34577	28290
550	34679	28259
551	34739	28194
552	34801	28130
553	34862	28065
554	34921	27999
555	34981	27934
556	35041	27869
557	35101	27804
558	35161	27738
559	35223	27675
560	35283	27610
561	35343	27545
562	35404	27481
563	35464	27415
564	35524	27350
565	35589	27289
566	35649	27224
567	35710	27159
568	35769	27094
569	35829	27029
570	35889	26964
571	35950	26899
572	36011	26835
573	36069	26769
574	36135	26708
575	36194	26643
576	36259	26581
577	36319	26517
578	36378	26451
579	36439	26387
580	36508	26329
581	36568	26264
582	36636	26204
583	36698	26141
584	36811	26114
585	36900	26069
586	36997	26030
587	37061	25968
588	37122	25903
589	37181	25838
590	37241	25772
591	37300	25707
592	37360	25642
593	37420	25577
594	37480	25512
595	37541	25447
596	37601	25382
597	37661	25317
598	37721	25252
599	37780	25186
600	37841	25122
601	37903	25058
602	37963	24994
603	38023	24929
604	38083	24864
605	38143	24799
606	38202	24734
607	38262	24669
608	38321	24603
609	38381	24538
610	38443	24475
611	38506	24412
612	38571	24351
613	38629	24284
614	38688	24219
615	38748	24154
616	38809	24090
617	38868	24025
618	38928	23960
619	38987	23895
620	39056	23836
621	39189	23816
622	39261	23758
623	39343	23706
624	39400	23640
625	39459	23574
626	39518	23509
627	39577	23444
628	39637	23379
629	39697	23314
630	39762	23252
631	39820	23186
632	39887	23125
633	39947	23060
634	40007	22996
635	40067	22931
636	40127	22867
637	40187	22802
638	40248	22738
639	40309	22674
640	40367	22608
641	40426	22543
642	40486	22478
643	40546	22414
644	40606	22349
645	40666	22284
646	40727	22220
647	40788	22156
648	40847	22091
649	40908	22027
650	40969	21963
651	41028	21898
652	41088	21834
653	41149	21770
654	41209	21705
655	41269	21641
656	41328	21576
657	41395	21515
658	41503	21475
659	41591	21425
660	41655	21363
661	41716	21299
662	41776	21234
663	41835	21169
664	41895	21105
665	41956	21041
666	42016	20976
667	42076	20912
668	42136	20847
669	42196	20783
670	42257	20719
671	42317	20654
672	42377	20590
673	42442	20528
674	42502	20464
675	42562	20399
676	42620	20334
677	42680	20269
678	42738	20204
679	42800	20141
680	42859	20076
681	42918	20011
682	42978	19947
683	43036	19882
684	43099	19819
685	43159	19755
686	43218	19690
687	43276	19625
688	43335	19560
689	43400	19498
690	43459	19433
691	43517	19369
692	43576	19304
693	43636	19240
694	43742	19196
695	43828	19143
696	43910	19088
697	43972	19025
698	44045	18966
699	44105	18902
700	44165	18838
701	44226	18774
702	44291	18712
703	44354	18648
704	44415	18585
705	44475	18520
706	44534	18456
707	44594	18392
708	44653	18327
709	44714	18263
710	44775	18199
711	44851	18142
712	44912	18078
713	44972	18014
714	45039	17952
715	45097	17887
716	45157	17823
717	45217	17759
718	45275	17694
719	45335	17630
720	45394	17565
721	45457	17502
722	45537	17446
723	45610	17387
724	45671	17323
725	45732	17259
726	45807	17201
727	45868	17137
728	45929	17073
729	45999	17013
730	46120	16971
731	46211	16918
732	46274	16855
733	46335	16792
734	46395	16727
735	46457	16663
736	46518	16600
737	46582	16537
738	46641	16473
739	46703	16409
740	46765	16345
741	46824	16281
742	46883	16216
743	46943	16152
744	47004	16088
745	47065	16025
746	47126	15961
747	47187	15897
748	47246	15833
749	47306	15768
750	47365	15704
751	47424	15640
752	47484	15575
753	47544	15511
754	47603	15447
755	47664	15383
756	47729	15321
757	47788	15257
758	47847	15192
759	47906	15128
760	47967	15064
761	48026	15000
762	48084	14935
763	48144	14871
764	48204	14808
765	48264	14744
766	48402	14703
767	48474	14643
768	48556	14585
769	48615	14521
770	48674	14457
771	48733	14392
772	48794	14328
773	48852	14264
774	48917	14201
775	48976	14137
776	49036	14073
777	49095	14009
778	49156	13945
779	49217	13881
780	49276	13817
781	49335	13753
782	49395	13689
783	49454	13625
784	49513	13561
785	49573	13497
786	49633	13433
787	49697	13370
788	49756	13306
789	49815	13242
790	49875	13178
791	49937	13114
792	49997	13050
793	50057	12987
794	50117	12923
795	50178	12859
796	50240	12796
797	50302	12733
798	50362	12669
799	50423	12605
800	50481	12541
801	50541	12477
802	50610	12416
803	50732	12367
804	50829	12312
805	50893	12249
806	50953	12185
807	51014	12122
808	51074	12058
809	51135	11994
810	51196	11931
811	51255	11867
812	51315	11803
813	51374	11739
814	51433	11675
815	51492	11611
816	51553	11547
817	51613	11483
818	51677	11420
819	51736	11356
820	51795	11292
821	51853	11228
822	51912	11164
823	51972	11100
824	52033	11037
825	52101	10975
826	52161	10911
827	52222	10848
828	52282	10784
829	52341	10720
830	52401	10656
831	52460	10592
832	52520	10529
833	52581	10465
834	52640	10402
835	52702	10338
836	52762	10275
837	52822	10211
838	52882	10147
839	53014	10097
840	53079	10035
841	53175	9978
842	53235	9914
843	53296	9851
844	53355	9787
845	53416	9723
846	53474	9659
847	53532	9595
848	53591	9531
849	53650	9467
850	53710	9404
851	53769	9340
852	53830	9276
853	53890	9213
854	53949	9149
855	54010	9085
856	54070	9022
857	54130	8958
858	54205	8897
859	54268	8834
860	54327	8770
861	54386	8706
862	54445	8643
863	54515	8581
864	54575	8517
865	54634	8453
866	54694	8390
867	54754	8326
868	54816	8263
869	54877	8200
870	54938	8136
871	54999	8073
872	55063	8010
873	55124	7947
874	55185	7883
875	55289	7826
876	55375	7766
877	55470	7707
878	55530	7644
879	55590	7580
880	55652	7517
881	55711	7453
882	55770	7389
883	55830	7326
884	55888	7262
885	55948	7198
886	56009	7135
887	56069	7071
888	56129	7008
889	56192	6945
890	56253	6881
891	56312	6818
892	56372	6754
893	56432	6691
894	56491	6627
895	56549	6563
896	56615	6500
897	56673	6437
898	56733	6373
899	56795	6310
900	56853	6246
901	56911	6183
902	56970	6119
903	57028	6056
904	57089	5992
905	57152	5929
906	57214	5866
907	57273	5803
908	57333	5739
909	57392	5676
910	57459	5613
911	57518	5550
912	57660	5494
913	57749	5433
914	57811	5370
915	57871	5306
916	57938	5244
917	57998	5180
918	58057	5117
919	58116	5053
920	58177	4990
921	58237	4926
922	58298	4863
923	58359	4800
924	58420	4736
925	58479	4673
926	58538	4609
927	58598	4546
928	58658	4483
929	58719	4419
930	58781	4356
931	58842	4293
932	58902	4229
933	58960	4166
934	59019	4102
935	59079	4039
936	59139	3976
937	59199	3912
938	59258	3849
939	59318	3786
940	59378	3723
941	59444	3660
942	59509	3597
943	59568	3533
944	59628	3470
945	59693	3407
946	59753	3344
947	59812	3280
948	59946	3221
949	60012	3158
950	60089	3096
951	60150	3032
952	60212	2969
953	60272	2906
954	60331	2842
955	60391	2779
956	60450	2716
957	60512	2652
958	60583	2590
959	60646	2526
960	60707	2463
961	60769	2400
962	60828	2337
963	60887	2273
964	60947	2210
965	61006	2147
966	61067	2083
967	61128	2020
968	61188	1957
969	61248	1894
970	61307	1831
971	61366	1767
972	61426	1704
973	61487	1641
974	61546	1578
975	61607	1514
976	61667	1451
977	61726	1388
978	61786	1325
979	61846	1262
980	61907	1199
981	61966	1135
982	62026	1072
983	62086	1009
984	62154	946
985	62266	884
986	62358	821
987	62439	758
988	62498	695
989	62559	631
990	62618	568
991	62679	505
992	62738	442
993	62799	379
994	62858	315
995	62917	252
996	62976	189
997	63036	126
998	63097	63
999	63157	0
