iter	Passed	Remaining
129	8130	54410
130	8190	54333
131	8250	54254
132	8309	54169
133	8368	54080
134	8426	53993
135	8486	53914
136	8547	53843
137	8607	53763
138	8666	53685
139	8727	53611
140	8788	53539
141	8847	53459
142	8897	53323
143	8956	53243
144	9017	53169
145	9078	53104
146	9138	53027
147	9198	52953
148	9258	52881
149	9318	52806
150	9380	52741
151	9440	52665
152	9499	52589
153	9519	52297
154	9549	52062
155	9608	51985
156	9667	51910
157	9727	51839
158	9870	52205
159	9941	52193
160	10024	52237
161	10102	52256
162	10164	52193
163	10225	52126
164	10286	52054
165	10345	51975
166	10405	51903
167	10465	51827
168	10515	51704
169	10576	51637
170	10636	51567
171	10697	51499
172	10724	51267
173	10786	51204
174	10846	51132
175	10906	51060
176	10966	50992
177	11027	50925
178	11100	50913
179	11159	50835
180	11216	50754
181	11246	50547
182	11257	50256
183	11277	50011
184	11336	49939
185	11395	49870
186	11415	49631
187	11445	49435
188	11505	49370
189	11565	49306
190	11625	49239
191	11685	49177
192	11745	49113
193	11766	48887
194	11826	48821
195	11886	48759
196	11946	48694
197	12005	48629
198	12083	48637
199	12194	48776
200	12247	48686
201	12333	48722
202	12393	48659
203	12453	48594
204	12515	48534
205	12575	48472
206	12636	48407
207	12697	48349
208	12718	48135
209	12778	48070
210	12837	48003
211	12896	47934
212	12954	47865
213	13015	47803
214	13074	47738
215	13134	47675
216	13195	47614
217	13254	47547
218	13315	47484
219	13374	47420
220	13396	47221
221	13455	47156
222	13516	47096
223	13576	47031
224	13637	46972
225	13698	46914
226	13759	46854
227	13789	46692
228	13849	46627
229	13908	46563
230	13930	46375
231	13990	46312
232	14049	46247
233	14109	46188
234	14172	46135
235	14231	46070
236	14293	46015
237	14352	45952
238	14486	46127
239	14551	46081
240	14634	46090
241	14698	46038
242	14779	46040
243	14801	45859
244	14861	45798
245	14920	45732
246	14982	45676
247	15043	45615
248	15108	45569
249	15175	45525
250	15235	45464
251	15295	45402
252	15355	45337
253	15415	45275
254	15454	45151
255	15517	45098
256	15567	45007
257	15628	44946
258	15687	44880
259	15746	44815
260	15805	44752
261	15836	44607
262	15895	44543
263	15956	44483
264	16014	44417
265	16073	44352
266	16134	44293
267	16195	44234
268	16254	44172
269	16314	44108
270	16374	44048
271	16435	43989
272	16496	43929
273	16555	43867
274	16615	43803
275	16684	43767
276	16801	43853
277	16873	43822
278	16956	43819
279	17018	43760
280	17081	43705
281	17141	43644
282	17201	43581
283	17261	43518
284	17327	43470
285	17386	43406
286	17447	43344
287	17507	43282
288	17570	43225
289	17630	43164
290	17690	43101
291	17751	43041
292	17812	42981
293	17871	42916
294	17931	42852
295	17991	42791
296	18059	42747
297	18136	42723
298	18201	42672
299	18267	42624
300	18333	42575
301	18393	42512
302	18453	42449
303	18512	42383
304	18572	42320
305	18635	42264
306	18695	42200
307	18761	42152
308	18822	42090
309	18882	42028
310	18941	41963
311	19020	41943
312	19126	41979
313	19220	41990
314	19296	41962
315	19356	41897
316	19417	41835
317	19477	41773
318	19540	41714
319	19599	41648
320	19660	41587
321	19721	41524
322	19780	41460
323	19841	41397
324	19901	41333
325	19961	41270
326	20020	41204
327	20082	41143
328	20156	41109
329	20215	41044
330	20275	40979
331	20334	40913
332	20394	40850
333	20453	40785
334	20513	40721
335	20574	40659
336	20637	40601
337	20712	40567
338	20780	40518
339	20840	40455
340	20903	40397
341	20969	40345
342	21031	40284
343	21091	40220
344	21150	40154
345	21210	40091
346	21280	40045
347	21402	40099
348	21493	40091
349	21553	40028
350	21612	39961
351	21673	39898
352	21733	39834
353	21794	39772
354	21854	39706
355	21913	39642
356	21973	39577
357	22031	39509
358	22094	39450
359	22154	39385
360	22215	39323
361	22276	39261
362	22336	39196
363	22396	39131
364	22464	39082
365	22524	39017
366	22584	38954
367	22644	38890
368	22705	38826
369	22764	38761
370	22825	38699
371	22884	38633
372	22943	38566
373	23003	38503
374	23063	38439
375	23124	38376
376	23183	38311
377	23243	38247
378	23303	38182
379	23364	38120
380	23424	38056
381	23482	37989
382	23542	37925
383	23669	37970
384	23738	37920
385	23820	37890
386	23881	37827
387	23940	37761
388	23999	37695
389	24059	37631
390	24121	37569
391	24181	37505
392	24240	37440
393	24299	37375
394	24359	37309
395	24418	37244
396	24479	37181
397	24539	37117
398	24600	37054
399	24660	36990
400	24719	36925
401	24787	36873
402	24848	36809
403	24909	36747
404	24968	36682
405	25030	36621
406	25093	36561
407	25153	36497
408	25218	36440
409	25278	36376
410	25339	36313
411	25400	36251
412	25461	36188
413	25521	36125
414	25580	36059
415	25639	35993
416	25697	35927
417	25758	35864
418	25818	35800
419	25917	35791
420	26009	35771
421	26103	35752
422	26164	35690
423	26230	35633
424	26290	35568
425	26348	35502
426	26408	35438
427	26467	35372
428	26527	35308
429	26588	35245
430	26650	35183
431	26709	35118
432	26781	35069
433	26848	35013
434	26907	34949
435	26968	34885
436	27031	34825
437	27093	34763
438	27153	34699
439	27210	34631
440	27269	34565
441	27329	34501
442	27389	34437
443	27448	34372
444	27508	34308
445	27567	34243
446	27628	34180
447	27687	34114
448	27758	34064
449	27823	34006
450	27882	33940
451	27940	33875
452	28000	33810
453	28059	33746
454	28122	33684
455	28191	33631
456	28314	33642
457	28407	33617
458	28467	33553
459	28527	33489
460	28586	33423
461	28649	33361
462	28709	33298
463	28768	33232
464	28828	33168
465	28889	33104
466	28948	33040
467	29010	32977
468	29072	32916
469	29131	32850
470	29196	32791
471	29257	32728
472	29317	32664
473	29377	32600
474	29437	32535
475	29497	32472
476	29558	32409
477	29619	32346
478	29678	32280
479	29738	32217
480	29800	32154
481	29861	32091
482	29920	32027
483	29979	31962
484	30037	31895
485	30101	31835
486	30161	31771
487	30223	31709
488	30285	31647
489	30346	31585
490	30407	31521
491	30468	31459
492	30597	31465
493	30669	31414
494	30768	31390
495	30829	31326
496	30888	31261
497	30947	31196
498	31013	31137
499	31078	31078
500	31139	31015
501	31197	30949
502	31257	30884
503	31316	30819
504	31379	30757
505	31451	30705
506	31511	30641
507	31570	30575
508	31629	30510
509	31689	30446
510	31749	30382
511	31808	30317
512	31867	30252
513	31926	30187
514	31993	30130
515	32055	30067
516	32118	30005
517	32177	29941
518	32237	29877
519	32298	29814
520	32358	29750
521	32418	29686
522	32477	29621
523	32543	29562
524	32603	29498
525	32666	29437
526	32727	29374
527	32797	29318
528	32909	29300
529	33002	29266
530	33071	29210
531	33135	29148
532	33196	29085
533	33257	29022
534	33317	28958
535	33378	28894
536	33438	28830
537	33499	28767
538	33559	28703
539	33619	28638
540	33679	28574
541	33738	28509
542	33798	28445
543	33858	28381
544	33919	28318
545	33980	28254
546	34045	28195
547	34108	28133
548	34166	28067
549	34225	28002
550	34285	27938
551	34345	27874
552	34406	27811
553	34465	27746
554	34525	27682
555	34585	27618
556	34647	27556
557	34708	27493
558	34768	27429
559	34828	27365
560	34888	27301
561	34955	27242
562	35015	27178
563	35077	27116
564	35212	27110
565	35282	27053
566	35367	27008
567	35425	26943
568	35485	26879
569	35547	26816
570	35619	26761
571	35678	26696
572	35738	26632
573	35798	26567
574	35857	26503
575	35917	26439
576	35979	26376
577	36039	26312
578	36101	26250
579	36161	26186
580	36228	26126
581	36288	26062
582	36347	25998
583	36408	25934
584	36466	25869
585	36526	25805
586	36586	25741
587	36646	25677
588	36704	25612
589	36765	25548
590	36825	25484
591	36886	25421
592	36947	25358
593	37009	25296
594	37071	25233
595	37130	25168
596	37203	25114
597	37263	25050
598	37323	24986
599	37383	24922
600	37491	24890
601	37574	24841
602	37678	24806
603	37736	24741
604	37796	24676
605	37860	24615
606	37920	24551
607	37982	24488
608	38044	24425
609	38104	24361
610	38165	24298
611	38229	24236
612	38288	24172
613	38347	24107
614	38408	24044
615	38468	23980
616	38528	23916
617	38587	23852
618	38648	23788
619	38707	23724
620	38766	23659
621	38827	23596
622	38887	23532
623	38954	23472
624	39014	23408
625	39075	23345
626	39137	23282
627	39196	23218
628	39255	23153
629	39315	23089
630	39382	23030
631	39442	22966
632	39504	22903
633	39565	22840
634	39624	22776
635	39684	22712
636	39798	22679
637	39885	22631
638	39976	22584
639	40036	22520
640	40098	22457
641	40158	22393
642	40217	22328
643	40276	22264
644	40336	22200
645	40395	22136
646	40454	22071
647	40513	22007
648	40589	21952
649	40651	21889
650	40712	21826
651	40773	21762
652	40834	21699
653	40894	21635
654	40967	21578
655	41026	21513
656	41088	21451
657	41153	21389
658	41213	21326
659	41274	21262
660	41334	21198
661	41395	21135
662	41454	21071
663	41514	21007
664	41574	20943
665	41634	20879
666	41694	20815
667	41754	20752
668	41814	20688
669	41873	20624
670	41933	20560
671	41992	20496
672	42068	20440
673	42176	20400
674	42281	20357
675	42353	20299
676	42414	20236
677	42474	20172
678	42534	20108
679	42594	20044
680	42656	19981
681	42716	19917
682	42775	19853
683	42835	19789
684	42896	19725
685	42961	19664
686	43022	19601
687	43083	19537
688	43144	19474
689	43202	19409
690	43262	19346
691	43322	19282
692	43381	19218
693	43442	19154
694	43503	19091
695	43563	19027
696	43624	18964
697	43682	18900
698	43741	18835
699	43802	18772
700	43862	18708
701	43923	18645
702	43983	18581
703	44043	18518
704	44107	18456
705	44170	18394
706	44232	18331
707	44294	18268
708	44417	18230
709	44489	18171
710	44575	18118
711	44639	18056
712	44707	17995
713	44775	17935
714	44855	17879
715	44918	17816
716	44988	17756
717	45049	17693
718	45111	17630
719	45172	17566
720	45232	17503
721	45290	17438
722	45352	17375
723	45412	17311
724	45472	17248
725	45532	17184
726	45592	17120
727	45652	17056
728	45712	16993
729	45771	16929
730	45832	16865
731	45892	16802
732	45952	16738
733	46012	16674
734	46073	16611
735	46131	16547
736	46192	16483
737	46252	16420
738	46313	16356
739	46372	16293
740	46431	16229
741	46491	16165
742	46551	16101
743	46614	16039
744	46705	15986
745	46811	15938
746	46903	15885
747	46964	15822
748	47032	15761
749	47093	15697
750	47152	15633
751	47213	15570
752	47272	15506
753	47331	15442
754	47393	15379
755	47452	15315
756	47521	15254
757	47582	15191
758	47650	15130
759	47710	15066
760	47769	15002
761	47830	14939
762	47893	14876
763	47963	14815
764	48025	14752
765	48086	14689
766	48145	14625
767	48206	14562
768	48265	14498
769	48324	14434
770	48385	14371
771	48450	14309
772	48510	14245
773	48570	14182
774	48631	14118
775	48690	14055
776	48750	13991
777	48811	13928
778	48872	13865
779	48932	13801
780	49065	13758
781	49135	13697
782	49218	13640
783	49287	13579
784	49346	13515
785	49406	13451
786	49465	13387
787	49524	13323
788	49583	13260
789	49643	13196
790	49702	13132
791	49763	13069
792	49822	13005
793	49882	12941
794	49941	12878
795	50001	12814
796	50061	12751
797	50121	12687
798	50179	12623
799	50240	12560
800	50299	12496
801	50359	12432
802	50419	12369
803	50479	12306
804	50538	12242
805	50598	12178
806	50660	12115
807	50720	12052
808	50789	11991
809	50854	11928
810	50919	11866
811	50989	11805
812	51056	11743
813	51120	11681
814	51180	11617
815	51240	11554
816	51375	11507
817	51443	11445
818	51527	11387
819	51589	11324
820	51649	11260
821	51708	11197
822	51769	11133
823	51830	11070
824	51890	11007
825	51949	10943
826	52011	10880
827	52071	10816
828	52131	10753
829	52190	10689
830	52250	10626
831	52310	10562
832	52370	10499
833	52430	10435
834	52490	10372
835	52551	10309
836	52611	10245
837	52671	10182
838	52730	10118
839	52789	10055
840	52849	9991
841	52909	9928
842	52972	9865
843	53031	9802
844	53092	9738
845	53157	9676
846	53217	9613
847	53279	9550
848	53339	9486
849	53399	9423
850	53458	9360
851	53519	9296
852	53629	9242
853	53713	9182
854	53804	9124
855	53855	9059
856	53917	8996
857	53977	8933
858	54039	8870
859	54102	8807
860	54161	8743
861	54229	8681
862	54290	8618
863	54350	8555
864	54410	8491
865	54478	8429
866	54538	8366
867	54598	8302
868	54658	8239
869	54717	8176
870	54780	8113
871	54841	8050
872	54902	7987
873	54964	7924
874	55026	7860
875	55093	7798
876	55153	7735
877	55213	7671
878	55273	7608
879	55334	7545
880	55393	7482
881	55453	7419
882	55512	7355
883	55571	7292
884	55632	7229
885	55692	7165
886	55751	7102
887	55810	7039
888	55921	6982
889	56011	6922
890	56113	6864
891	56176	6801
892	56238	6738
893	56299	6675
894	56359	6612
895	56419	6548
896	56490	6486
897	56550	6423
898	56609	6359
899	56676	6297
900	56737	6234
901	56797	6170
902	56864	6108
903	56930	6045
904	56994	5982
905	57057	5919
906	57118	5856
907	57179	5793
908	57238	5730
909	57298	5666
910	57358	5603
911	57418	5540
912	57478	5477
913	57538	5413
914	57646	5355
915	57717	5292
916	57785	5230
917	57866	5168
918	57928	5105
919	57990	5042
920	58054	4979
921	58115	4916
922	58184	4854
923	58292	4794
924	58357	4731
925	58439	4670
926	58498	4606
927	58558	4543
928	58621	4480
929	58680	4416
930	58740	4353
931	58802	4290
932	58864	4227
933	58925	4163
934	58977	4100
935	59039	4036
936	59101	3973
937	59167	3910
938	59226	3847
939	59287	3784
940	59347	3721
941	59406	3657
942	59466	3594
943	59527	3531
944	59587	3468
945	59648	3404
946	59708	3341
947	59767	3278
948	59827	3215
949	59888	3152
950	59949	3088
951	60008	3025
952	60077	2962
953	60136	2899
954	60199	2836
955	60258	2773
956	60319	2710
957	60378	2647
958	60436	2583
959	60576	2524
960	60643	2461
961	60743	2399
962	60804	2336
963	60866	2273
964	60936	2210
965	60997	2146
966	61059	2083
967	61120	2020
968	61180	1957
969	61242	1894
970	61300	1830
971	61360	1767
972	61420	1704
973	61479	1641
974	61540	1577
975	61599	1514
976	61659	1451
977	61717	1388
978	61778	1325
979	61838	1262
980	61898	1198
981	61959	1135
982	62019	1072
983	62081	1009
984	62139	946
985	62201	883
986	62260	820
987	62318	756
988	62378	693
989	62437	630
990	62497	567
991	62555	504
992	62616	441
993	62676	378
994	62736	315
995	62835	252
996	62927	189
997	63019	126
998	63079	63
999	63140	0
