iter	Accuracy	Logloss
278	0.9039900249	0.2910334356
279	0.9052369077	0.2906937128
280	0.9052369077	0.2905448669
281	0.9052369077	0.2901561189
282	0.9052369077	0.2899440747
283	0.9052369077	0.2896733311
284	0.9064837905	0.2891766782
285	0.9077306733	0.2886267486
286	0.9064837905	0.2882916478
287	0.9064837905	0.2877205982
288	0.9064837905	0.2876750245
289	0.9064837905	0.287501345
290	0.9089775561	0.28746379
291	0.9064837905	0.2870188725
292	0.9077306733	0.286716974
293	0.9064837905	0.2866010616
294	0.9077306733	0.286409071
295	0.9077306733	0.2859242138
296	0.9077306733	0.2854720185
297	0.9077306733	0.2848966622
298	0.9077306733	0.284577961
299	0.9064837905	0.2844046648
300	0.9077306733	0.2839803324
301	0.9077306733	0.2838044472
302	0.9064837905	0.2832042327
303	0.9064837905	0.2826515829
304	0.9077306733	0.2822971813
305	0.9077306733	0.2819227148
306	0.9077306733	0.2817816994
307	0.9089775561	0.281568409
308	0.9089775561	0.2814756823
309	0.9089775561	0.2812939899
310	0.9089775561	0.28116596
311	0.9114713217	0.2805447892
312	0.9102244389	0.2802556228
313	0.9114713217	0.2800613858
314	0.9114713217	0.279921079
315	0.9114713217	0.279872307
316	0.9102244389	0.2790819771
317	0.9102244389	0.2788238284
318	0.9102244389	0.2785128013
319	0.9102244389	0.2784806691
320	0.9114713217	0.278148611
321	0.9114713217	0.2778354335
322	0.9114713217	0.2776433952
323	0.9114713217	0.2774555099
324	0.9114713217	0.2770385093
325	0.9114713217	0.2769942002
326	0.9102244389	0.276410433
327	0.9089775561	0.2763480332
328	0.9089775561	0.2763201812
329	0.9089775561	0.2762683527
330	0.9089775561	0.2757272208
331	0.9089775561	0.275617404
332	0.9102244389	0.2752327549
333	0.9102244389	0.275052503
334	0.9102244389	0.2749890286
335	0.9102244389	0.2746246159
336	0.9102244389	0.274439819
337	0.9102244389	0.2743752986
338	0.9114713217	0.2739908601
339	0.9114713217	0.2736659318
340	0.9114713217	0.273497084
341	0.9114713217	0.2731156268
342	0.9114713217	0.2729228219
343	0.9114713217	0.2726024528
344	0.9114713217	0.2725463006
345	0.9114713217	0.2723028855
346	0.9114713217	0.2717704548
347	0.9114713217	0.2714479373
348	0.9114713217	0.2713348616
349	0.9114713217	0.2712718046
350	0.9114713217	0.2711970285
351	0.9114713217	0.2708442897
352	0.9114713217	0.2707450605
353	0.9114713217	0.2704241203
354	0.9114713217	0.2702128437
355	0.9114713217	0.2699566207
356	0.9114713217	0.2697255931
357	0.9114713217	0.2695983776
358	0.9114713217	0.2694113721
359	0.9139650873	0.2691858306
360	0.9127182045	0.2691335592
361	0.9152119701	0.2688282357
362	0.9152119701	0.2680747347
363	0.9152119701	0.2679865507
364	0.9152119701	0.2675652777
365	0.9152119701	0.2670082234
366	0.9152119701	0.2667594202
367	0.9152119701	0.2664452573
368	0.9152119701	0.2661933823
369	0.9152119701	0.2658410416
370	0.9164588529	0.2655399738
371	0.9164588529	0.2654886589
372	0.9164588529	0.2653971254
373	0.9164588529	0.2652273201
374	0.9177057357	0.2647118911
375	0.9164588529	0.2643413128
376	0.9177057357	0.263949306
377	0.9177057357	0.2635605577
378	0.9189526185	0.2633326751
379	0.9177057357	0.2631394872
380	0.9177057357	0.2629481425
381	0.9189526185	0.2627447609
382	0.9189526185	0.2626256593
383	0.9189526185	0.2625315766
384	0.9189526185	0.2622043394
385	0.9189526185	0.2619516292
386	0.9177057357	0.2615561468
387	0.9164588529	0.2613561575
388	0.9164588529	0.260726707
389	0.9177057357	0.2605413134
390	0.9177057357	0.2602625814
391	0.9164588529	0.2593859569
392	0.9164588529	0.2590193657
393	0.9164588529	0.2588730553
394	0.9164588529	0.2588092416
395	0.9164588529	0.2585369945
396	0.9164588529	0.2584058015
397	0.9164588529	0.2582366963
398	0.9164588529	0.2579713464
399	0.9177057357	0.2578058547
400	0.9177057357	0.2576066703
401	0.9177057357	0.2573383255
402	0.9177057357	0.2572947051
403	0.9177057357	0.2571533804
404	0.9177057357	0.2570641223
405	0.9177057357	0.2569420556
406	0.9164588529	0.2566915
407	0.9164588529	0.2563616784
408	0.9164588529	0.2562218189
409	0.9177057357	0.2559631819
410	0.9177057357	0.2557448919
411	0.9177057357	0.2554231696
412	0.9189526185	0.2545676092
413	0.9189526185	0.2541897228
414	0.9189526185	0.2540498956
415	0.9189526185	0.2537693813
416	0.9189526185	0.253273143
417	0.921446384	0.2529451073
418	0.921446384	0.2525636824
419	0.921446384	0.2524520693
420	0.921446384	0.2523292686
421	0.9201995012	0.2519470617
422	0.921446384	0.2518674087
423	0.921446384	0.2516360211
424	0.9189526185	0.2511777265
425	0.9189526185	0.2510051486
426	0.9201995012	0.2505927856
427	0.9201995012	0.2503803655
428	0.921446384	0.2502061419
429	0.9226932668	0.2495467642
430	0.9226932668	0.2493751923
431	0.9226932668	0.2492422504
432	0.921446384	0.2489887534
433	0.921446384	0.2487454932
434	0.921446384	0.2484648608
435	0.921446384	0.248391003
436	0.9226932668	0.2481086522
437	0.9226932668	0.2477175568
438	0.9226932668	0.2474797953
439	0.921446384	0.2471574714
440	0.921446384	0.2468322625
441	0.921446384	0.2465881099
442	0.921446384	0.24647047
443	0.921446384	0.246329279
444	0.921446384	0.2461647782
445	0.921446384	0.2460606302
446	0.9226932668	0.2456933946
447	0.9226932668	0.2455942162
448	0.9251870324	0.2451802353
449	0.9251870324	0.245090569
450	0.9251870324	0.2449787444
451	0.9251870324	0.2446997457
452	0.9251870324	0.244625483
453	0.9251870324	0.2443668868
454	0.9251870324	0.2441597043
455	0.9251870324	0.2441137864
456	0.9251870324	0.2435912207
457	0.9264339152	0.2428572197
458	0.9264339152	0.2428002636
459	0.9264339152	0.2425016362
460	0.9264339152	0.2422581816
461	0.9264339152	0.2421872015
462	0.9264339152	0.2418093306
463	0.9264339152	0.2411816104
464	0.9264339152	0.2405946662
465	0.9264339152	0.2404482935
466	0.9264339152	0.2403419709
467	0.9264339152	0.2402128387
468	0.9264339152	0.2396274053
469	0.9264339152	0.2394060286
470	0.9264339152	0.2392431034
471	0.9264339152	0.2389640979
472	0.9264339152	0.2387048702
473	0.9264339152	0.2385614985
474	0.9264339152	0.2383850242
475	0.9264339152	0.2380165846
476	0.9264339152	0.2374442531
477	0.9264339152	0.2373277084
478	0.9264339152	0.2370779801
479	0.9264339152	0.2366892857
480	0.9264339152	0.2365720178
481	0.9264339152	0.236461442
482	0.9264339152	0.2362285206
483	0.9264339152	0.2361224759
484	0.9264339152	0.2360664509
485	0.9264339152	0.2357899708
486	0.9264339152	0.2356129613
487	0.9264339152	0.2353732206
488	0.9264339152	0.2349909205
489	0.9264339152	0.2346850704
490	0.9264339152	0.2344893877
491	0.9264339152	0.2343639989
492	0.9264339152	0.2337708892
493	0.9264339152	0.2336955421
494	0.9264339152	0.2333510806
495	0.9264339152	0.2331195117
496	0.927680798	0.2328986073
497	0.927680798	0.2327059825
498	0.927680798	0.2326144584
499	0.9251870324	0.2323801927
500	0.9264339152	0.2316263679
501	0.927680798	0.2315243702
502	0.927680798	0.2312264001
503	0.927680798	0.2308645957
504	0.927680798	0.2307250066
505	0.927680798	0.230653996
506	0.927680798	0.2305615568
507	0.927680798	0.2304141785
508	0.927680798	0.2302271443
509	0.927680798	0.2300721893
510	0.927680798	0.2300118532
511	0.927680798	0.2295264942
512	0.9289276808	0.2294256905
513	0.9301745636	0.2292218048
514	0.9301745636	0.2291309875
515	0.9314214464	0.2287165739
516	0.9326683292	0.2281558194
517	0.9326683292	0.2281450143
518	0.9301745636	0.2276990935
519	0.9314214464	0.227449634
520	0.9314214464	0.2273084728
521	0.9314214464	0.2271922
522	0.933915212	0.2270635616
523	0.933915212	0.2268927958
524	0.933915212	0.2268601558
525	0.933915212	0.2268011856
526	0.9351620948	0.2266882951
527	0.933915212	0.2266145216
528	0.9351620948	0.2262854327
529	0.9351620948	0.2261253391
530	0.9351620948	0.2260220492
531	0.9351620948	0.2258760277
532	0.9351620948	0.2258054781
533	0.9351620948	0.225629854
534	0.9351620948	0.2254647984
535	0.9351620948	0.2253003206
536	0.9351620948	0.2249197584
537	0.9351620948	0.2248437494
538	0.9351620948	0.224626382
539	0.9351620948	0.2245587688
540	0.9351620948	0.2243358635
541	0.9351620948	0.2240703001
542	0.9351620948	0.2240181575
543	0.9351620948	0.223951767
544	0.9351620948	0.2237832944
545	0.9351620948	0.2237341986
546	0.9351620948	0.2236084201
547	0.9351620948	0.2233652994
548	0.9351620948	0.2229845676
549	0.9351620948	0.2226240474
550	0.9351620948	0.2223405905
551	0.9351620948	0.2221809146
552	0.9351620948	0.222132925
553	0.9351620948	0.2218903944
554	0.9351620948	0.2217204751
555	0.9351620948	0.2214184521
556	0.9351620948	0.220970598
557	0.9351620948	0.2209313116
558	0.9351620948	0.2205281072
559	0.9351620948	0.2200672338
560	0.9351620948	0.2195918382
561	0.9351620948	0.2193922739
562	0.9351620948	0.2189728972
563	0.9351620948	0.218653838
564	0.9351620948	0.2185161929
565	0.9351620948	0.2184752199
566	0.933915212	0.2180952706
567	0.933915212	0.2179094535
568	0.933915212	0.2178167284
569	0.933915212	0.2178078615
570	0.933915212	0.217488462
571	0.933915212	0.2172188062
572	0.9351620948	0.216813708
573	0.9351620948	0.2166153453
574	0.9351620948	0.2163327649
575	0.9351620948	0.2161737793
576	0.9351620948	0.2158007833
577	0.9351620948	0.2157865234
578	0.9351620948	0.2156436766
579	0.9351620948	0.2155722385
580	0.9351620948	0.2153296913
581	0.9351620948	0.2152370956
582	0.9351620948	0.2151102179
583	0.9351620948	0.2146979999
584	0.9351620948	0.2142952238
585	0.9351620948	0.2141171674
586	0.9351620948	0.2139542478
587	0.9351620948	0.2137871306
588	0.9351620948	0.2136668752
589	0.9351620948	0.2136183946
590	0.9351620948	0.2133414912
591	0.9351620948	0.213142095
592	0.9351620948	0.2130106935
593	0.9351620948	0.2128914276
594	0.9351620948	0.2128234973
595	0.9351620948	0.2126640599
596	0.9351620948	0.2125936699
597	0.9351620948	0.2123844828
598	0.9351620948	0.2117817628
599	0.9351620948	0.2117102442
600	0.9351620948	0.2115450814
601	0.9364089776	0.2112477717
602	0.9364089776	0.2111650164
603	0.9364089776	0.2111012677
604	0.9364089776	0.2108468631
605	0.9364089776	0.2107524803
606	0.9364089776	0.2106628474
607	0.9364089776	0.2105469694
608	0.9376558603	0.2101108162
609	0.9376558603	0.2099602694
610	0.9376558603	0.2098188711
611	0.9376558603	0.2096504366
612	0.9364089776	0.2094581956
613	0.9364089776	0.2094142981
614	0.9376558603	0.209302388
615	0.9376558603	0.2088284297
616	0.9376558603	0.2085473522
617	0.9376558603	0.208391211
618	0.9376558603	0.2083561307
619	0.9376558603	0.2082622678
620	0.9376558603	0.2082304736
621	0.9389027431	0.2079112089
622	0.9389027431	0.2078214688
623	0.9389027431	0.2076864953
624	0.9389027431	0.2075065437
625	0.9389027431	0.2071117404
626	0.9389027431	0.2069829934
627	0.9389027431	0.2068149661
628	0.9401496259	0.2066121934
629	0.9401496259	0.2065471008
630	0.9401496259	0.2059776257
631	0.9401496259	0.2057776967
632	0.9401496259	0.2055888303
633	0.9401496259	0.2052812913
634	0.9401496259	0.2051267566
635	0.9413965087	0.2050054487
636	0.9413965087	0.2048609653
637	0.9413965087	0.2047963275
638	0.9413965087	0.204504402
639	0.9413965087	0.2043199801
640	0.9413965087	0.2040876742
641	0.9413965087	0.2037010632
642	0.9413965087	0.2036514654
643	0.9413965087	0.2035357954
644	0.9413965087	0.203476797
645	0.9413965087	0.202979491
646	0.9413965087	0.2028590994
647	0.9413965087	0.2024517848
648	0.9413965087	0.2022258992
649	0.9413965087	0.2020553595
650	0.9413965087	0.2019106566
651	0.9413965087	0.201532302
652	0.9413965087	0.2012016977
653	0.9413965087	0.2011558604
654	0.9413965087	0.2009643788
655	0.9413965087	0.2007143859
656	0.9413965087	0.2005793548
657	0.9413965087	0.2003173361
658	0.9413965087	0.2000430212
659	0.9413965087	0.1998782097
660	0.9413965087	0.1998340893
661	0.9413965087	0.1994855072
662	0.9413965087	0.1993427399
663	0.9413965087	0.1990692712
664	0.9413965087	0.1989992587
665	0.9413965087	0.198681319
666	0.9413965087	0.1986342684
667	0.9413965087	0.1985713906
668	0.9413965087	0.1985295376
669	0.9413965087	0.1984596048
670	0.9413965087	0.1984156213
671	0.9413965087	0.1982202895
672	0.9413965087	0.1980721098
673	0.9413965087	0.1979418928
674	0.9413965087	0.1978904063
675	0.9413965087	0.1976863299
676	0.9413965087	0.1974423471
677	0.9413965087	0.197353467
678	0.9413965087	0.1972984941
679	0.9426433915	0.1971715476
680	0.9413965087	0.1968639888
681	0.9413965087	0.1966859566
682	0.9413965087	0.1964533497
683	0.9413965087	0.1963865143
684	0.9426433915	0.196287491
685	0.9426433915	0.1961285837
686	0.9426433915	0.19596005
687	0.9426433915	0.1959073108
688	0.9426433915	0.1958475777
689	0.9426433915	0.1957128008
690	0.9426433915	0.1956948069
691	0.9426433915	0.1956322644
692	0.9426433915	0.1956028903
693	0.9426433915	0.195297379
694	0.9426433915	0.1952601429
695	0.9426433915	0.1952293528
696	0.9426433915	0.1947894718
697	0.9426433915	0.1947142313
698	0.9426433915	0.194551759
699	0.9426433915	0.1944554536
700	0.9426433915	0.1943905409
701	0.9426433915	0.1943745024
702	0.9426433915	0.1942255341
703	0.9426433915	0.194026981
704	0.9426433915	0.1938741956
705	0.9438902743	0.1936577054
706	0.9426433915	0.1933334587
707	0.9438902743	0.1931875322
708	0.9438902743	0.1931361306
709	0.9426433915	0.1928261203
710	0.9426433915	0.1927021773
711	0.9413965087	0.1926735912
712	0.9413965087	0.1925508026
713	0.9413965087	0.1924540289
714	0.9413965087	0.1923565721
715	0.9426433915	0.191854426
716	0.9426433915	0.1916911256
717	0.9426433915	0.1915913752
718	0.9426433915	0.1915669075
719	0.9426433915	0.1914662525
720	0.9426433915	0.1913243945
721	0.9426433915	0.1912410397
722	0.9426433915	0.1908405645
723	0.9426433915	0.1906811853
724	0.9426433915	0.1906482343
725	0.9426433915	0.1906207326
726	0.9426433915	0.19056527
727	0.9426433915	0.1901420053
728	0.9438902743	0.189863074
729	0.9438902743	0.1898076976
730	0.9426433915	0.1896368048
731	0.9438902743	0.1894165683
732	0.9438902743	0.189371342
733	0.9451371571	0.1892703791
734	0.9451371571	0.1891787608
735	0.9451371571	0.1889967106
736	0.9463840399	0.1887038647
737	0.9438902743	0.1885958157
738	0.9451371571	0.1884946208
739	0.9451371571	0.1881675547
740	0.9451371571	0.1880119065
741	0.9463840399	0.1879109378
742	0.9463840399	0.1877505167
743	0.9463840399	0.1876500231
744	0.9476309227	0.1873473961
745	0.9488778055	0.1871820864
746	0.9488778055	0.1871221698
747	0.9488778055	0.1869143661
748	0.9488778055	0.1867839957
749	0.9488778055	0.1863270802
750	0.9488778055	0.1862203666
751	0.9488778055	0.1859844954
752	0.9488778055	0.1859561209
753	0.9488778055	0.1858490722
754	0.9488778055	0.1857726236
755	0.9488778055	0.1854668281
756	0.9488778055	0.1853950305
757	0.9488778055	0.1851449081
758	0.9488778055	0.1849979054
759	0.9488778055	0.1848001118
760	0.9488778055	0.1846841608
761	0.9488778055	0.1845479702
762	0.9488778055	0.1843045729
763	0.9488778055	0.1842608423
764	0.9488778055	0.1837821519
765	0.9488778055	0.1836246475
766	0.9488778055	0.1834224162
767	0.9488778055	0.1833039909
768	0.9488778055	0.1831463399
769	0.9488778055	0.1830563685
770	0.9488778055	0.1830027651
771	0.9488778055	0.1829476005
772	0.9488778055	0.1829175063
773	0.9488778055	0.1825290065
774	0.9488778055	0.1823920639
775	0.9488778055	0.1823718575
776	0.9488778055	0.1823018958
777	0.9488778055	0.1820583474
778	0.9488778055	0.1818440416
779	0.9488778055	0.1816645048
780	0.9488778055	0.1816322271
781	0.9501246883	0.1811908817
782	0.9501246883	0.1810581301
783	0.9501246883	0.1810221736
784	0.9501246883	0.1809544112
785	0.9501246883	0.180816578
786	0.9501246883	0.1806653825
787	0.9501246883	0.1804669709
788	0.9501246883	0.1803675545
789	0.9501246883	0.1801887678
790	0.9501246883	0.1800604595
791	0.9501246883	0.1797133475
792	0.9488778055	0.179685192
793	0.9488778055	0.1796730743
794	0.9488778055	0.1795877626
795	0.9488778055	0.1794876501
796	0.9488778055	0.1793437234
797	0.9488778055	0.1792128615
798	0.9488778055	0.1791131988
799	0.9488778055	0.1789302399
800	0.9488778055	0.1788628607
801	0.9501246883	0.1787063616
802	0.9488778055	0.1785135728
803	0.9488778055	0.1784927296
804	0.9501246883	0.1781988204
805	0.9501246883	0.1781653553
806	0.9501246883	0.177754026
807	0.9501246883	0.1777283974
808	0.9513715711	0.1776971329
809	0.9513715711	0.1774174749
810	0.9501246883	0.1773172764
811	0.9513715711	0.1768432879
812	0.9501246883	0.1767404799
813	0.9501246883	0.1766174214
814	0.9513715711	0.1762899681
815	0.9513715711	0.1760725933
816	0.9513715711	0.1760484742
817	0.9513715711	0.175980336
818	0.9513715711	0.1755176357
819	0.9513715711	0.1753123698
820	0.9513715711	0.1752723868
821	0.9513715711	0.1752478811
822	0.9513715711	0.1752032109
823	0.9513715711	0.1749830709
824	0.9513715711	0.1748719211
825	0.9513715711	0.1746954963
826	0.9513715711	0.1744229378
827	0.9513715711	0.1743719309
828	0.9513715711	0.1743041661
829	0.9513715711	0.1742523241
830	0.9513715711	0.1741530687
831	0.9513715711	0.174129918
832	0.9526184539	0.1739145992
833	0.9526184539	0.1738438001
834	0.9526184539	0.1737090004
835	0.9526184539	0.1733717519
836	0.9526184539	0.1733189002
837	0.9526184539	0.1732388634
838	0.9513715711	0.1731523008
839	0.9513715711	0.1731303646
840	0.9526184539	0.1730459165
841	0.9526184539	0.1729014131
842	0.9513715711	0.1727322492
843	0.9513715711	0.1724282398
844	0.9526184539	0.172329364
845	0.9513715711	0.1721517706
846	0.9526184539	0.1718966971
847	0.9513715711	0.1717755565
848	0.9513715711	0.1716993018
849	0.9513715711	0.1713848315
850	0.9513715711	0.1712835256
851	0.9513715711	0.1712040845
852	0.9513715711	0.1711738801
853	0.9513715711	0.1711065553
854	0.9513715711	0.1710185105
855	0.9513715711	0.1709926781
856	0.9513715711	0.1708708413
857	0.9538653367	0.1706318834
858	0.9538653367	0.1704375789
859	0.9538653367	0.1703258187
860	0.9538653367	0.1702712111
861	0.9538653367	0.1701012248
862	0.9538653367	0.169840139
863	0.9538653367	0.1696996472
864	0.9538653367	0.1694775177
865	0.9538653367	0.1693878459
866	0.9538653367	0.1693573337
867	0.9538653367	0.1693075328
868	0.9538653367	0.1691737137
869	0.9538653367	0.1691479621
870	0.9538653367	0.1691234374
871	0.9538653367	0.1689488843
872	0.9538653367	0.168807293
873	0.9538653367	0.1687639458
874	0.9538653367	0.1687359391
875	0.9538653367	0.1687071484
876	0.9526184539	0.1686314288
877	0.9526184539	0.1685276218
878	0.9538653367	0.1683306525
879	0.9526184539	0.1681971917
880	0.9538653367	0.1681117412
881	0.9538653367	0.1679718178
882	0.9538653367	0.1678695435
