iter	Passed	Remaining
129	8020	53673
130	8077	53582
131	8135	53495
132	8193	53414
133	8254	53345
134	8313	53268
135	8374	53202
136	8433	53128
137	8493	53052
138	8558	53014
139	8668	53248
140	8716	53105
141	8797	53155
142	8854	53066
143	8913	52983
144	8971	52900
145	9029	52818
146	9068	52623
147	9126	52537
148	9183	52452
149	9241	52367
150	9298	52283
151	9357	52203
152	9377	51913
153	9436	51837
154	9494	51762
155	9553	51686
156	9614	51624
157	9672	51545
158	9702	51320
159	9759	51239
160	9779	50964
161	9836	50880
162	9894	50806
163	9954	50743
164	10013	50672
165	10072	50603
166	10121	50487
167	10142	50227
168	10162	49971
169	10222	49912
170	10281	49843
171	10339	49773
172	10378	49613
173	10438	49553
174	10458	49305
175	10518	49247
176	10539	49004
177	10596	48935
178	10656	48875
179	10717	48825
180	10741	48604
181	10803	48554
182	10905	48686
183	10990	48738
184	11081	48817
185	11147	48785
186	11207	48724
187	11265	48658
188	11323	48588
189	11381	48520
190	11440	48456
191	11500	48398
192	11561	48343
193	11628	48310
194	11686	48244
195	11745	48179
196	11803	48112
197	11860	48041
198	11919	47976
199	11977	47908
200	12016	47767
201	12077	47713
202	12135	47644
203	12194	47581
204	12252	47514
205	12311	47451
206	12369	47388
207	12429	47329
208	12487	47262
209	12528	47131
210	12548	46922
211	12605	46855
212	12663	46788
213	12732	46764
214	12790	46701
215	12849	46640
216	12908	46576
217	12966	46511
218	13023	46445
219	13081	46378
220	13101	46180
221	13162	46128
222	13281	46276
223	13372	46326
224	13434	46274
225	13473	46145
226	13532	46082
227	13590	46018
228	13651	45962
229	13709	45897
230	13770	45843
231	13820	45749
232	13879	45687
233	13943	45643
234	14004	45590
235	14066	45538
236	14128	45484
237	14193	45444
238	14255	45392
239	14318	45342
240	14384	45301
241	14444	45243
242	14506	45191
243	14549	45078
244	14611	45026
245	14671	44967
246	14731	44909
247	14791	44851
248	14852	44796
249	14918	44754
250	14977	44695
251	15036	44631
252	15095	44569
253	15152	44504
254	15212	44445
255	15278	44403
256	15337	44341
257	15398	44284
258	15465	44247
259	15596	44389
260	15684	44409
261	15746	44353
262	15806	44294
263	15865	44230
264	15923	44165
265	15982	44103
266	16013	43962
267	16077	43913
268	16142	43866
269	16202	43807
270	16262	43745
271	16321	43683
272	16378	43616
273	16436	43550
274	16496	43490
275	16556	43431
276	16618	43374
277	16676	43310
278	16736	43251
279	16799	43198
280	16861	43143
281	16923	43088
282	16981	43024
283	17042	42967
284	17101	42904
285	17159	42838
286	17220	42780
287	17281	42724
288	17351	42687
289	17412	42630
290	17471	42568
291	17532	42509
292	17593	42452
293	17658	42405
294	17717	42340
295	17818	42379
296	17909	42391
297	17999	42400
298	18059	42339
299	18124	42290
300	18186	42232
301	18245	42171
302	18306	42110
303	18367	42051
304	18429	41995
305	18490	41935
306	18552	41879
307	18615	41824
308	18675	41762
309	18735	41700
310	18795	41639
311	18857	41582
312	18920	41527
313	18980	41467
314	19041	41407
315	19100	41344
316	19160	41283
317	19222	41224
318	19281	41163
319	19343	41104
320	19405	41046
321	19464	40984
322	19524	40922
323	19586	40866
324	19659	40830
325	19719	40769
326	19779	40708
327	19839	40647
328	19899	40586
329	19959	40524
330	19999	40422
331	20110	40463
332	20206	40473
333	20294	40467
334	20358	40412
335	20416	40347
336	20491	40313
337	20552	40252
338	20613	40192
339	20672	40129
340	20733	40068
341	20792	40003
342	20850	39938
343	20909	39874
344	20969	39811
345	21030	39750
346	21090	39688
347	21149	39625
348	21214	39572
349	21275	39510
350	21343	39463
351	21411	39415
352	21471	39354
353	21530	39290
354	21579	39207
355	21646	39159
356	21707	39098
357	21767	39036
358	21828	38975
359	21889	38915
360	21952	38857
361	22012	38795
362	22072	38734
363	22132	38671
364	22193	38610
365	22253	38549
366	22294	38452
367	22353	38389
368	22502	38479
369	22575	38438
370	22658	38415
371	22718	38352
372	22777	38288
373	22838	38227
374	22899	38165
375	22958	38100
376	23024	38047
377	23085	37986
378	23176	37974
379	23238	37915
380	23308	37868
381	23368	37805
382	23429	37743
383	23489	37681
384	23558	37632
385	23620	37572
386	23681	37510
387	23740	37447
388	23801	37384
389	23861	37321
390	23920	37257
391	23981	37195
392	24041	37133
393	24098	37065
394	24159	37003
395	24218	36939
396	24278	36876
397	24338	36813
398	24399	36751
399	24458	36687
400	24521	36628
401	24582	36567
402	24644	36507
403	24794	36577
404	24877	36548
405	24961	36519
406	25021	36455
407	25079	36389
408	25138	36325
409	25199	36262
410	25259	36199
411	25319	36135
412	25379	36072
413	25441	36011
414	25502	35948
415	25561	35884
416	25629	35831
417	25689	35768
418	25749	35705
419	25809	35641
420	25868	35577
421	25928	35513
422	25989	35450
423	26048	35386
424	26107	35322
425	26169	35260
426	26231	35200
427	26294	35140
428	26353	35076
429	26414	35014
430	26491	34974
431	26553	34912
432	26619	34857
433	26683	34799
434	26744	34736
435	26805	34674
436	26867	34614
437	26931	34555
438	27008	34513
439	27166	34575
440	27266	34562
441	27329	34501
442	27391	34440
443	27456	34382
444	27519	34321
445	27582	34261
446	27648	34205
447	27717	34151
448	27778	34089
449	27840	34026
450	27900	33962
451	27960	33898
452	28020	33834
453	28079	33769
454	28146	33714
455	28211	33656
456	28276	33597
457	28337	33534
458	28397	33470
459	28457	33407
460	28518	33343
461	28581	33283
462	28663	33244
463	28724	33181
464	28786	33119
465	28848	33058
466	28908	32994
467	28969	32931
468	29044	32883
469	29106	32822
470	29167	32759
471	29226	32694
472	29300	32645
473	29425	32653
474	29517	32624
475	29582	32565
476	29647	32506
477	29713	32448
478	29791	32403
479	29851	32338
480	29916	32279
481	29976	32215
482	30036	32150
483	30096	32086
484	30158	32023
485	30218	31959
486	30279	31895
487	30339	31831
488	30397	31765
489	30458	31701
490	30527	31647
491	30589	31584
492	30656	31527
493	30716	31463
494	30776	31398
495	30836	31334
496	30897	31270
497	30958	31206
498	31018	31143
499	31085	31085
500	31147	31023
501	31207	30958
502	31267	30894
503	31327	30830
504	31387	30766
505	31448	30702
506	31509	30639
507	31570	30576
508	31706	30585
509	31773	30527
510	31857	30485
511	31917	30421
512	31979	30359
513	32040	30294
514	32115	30244
515	32177	30182
516	32238	30118
517	32299	30054
518	32367	29997
519	32427	29933
520	32489	29870
521	32548	29804
522	32610	29741
523	32668	29676
524	32727	29610
525	32786	29545
526	32854	29488
527	32915	29424
528	32976	29360
529	33037	29297
530	33098	29233
531	33158	29169
532	33220	29107
533	33282	29044
534	33356	28992
535	33417	28928
536	33477	28863
537	33536	28798
538	33598	28735
539	33659	28672
540	33718	28607
541	33778	28543
542	33841	28481
543	33912	28426
544	34035	28414
545	34128	28377
546	34189	28314
547	34248	28249
548	34309	28184
549	34369	28120
550	34429	28055
551	34490	27991
552	34549	27927
553	34612	27865
554	34677	27804
555	34737	27739
556	34797	27675
557	34856	27610
558	34915	27545
559	34974	27480
560	35034	27415
561	35095	27351
562	35157	27289
563	35219	27226
564	35277	27160
565	35337	27096
566	35396	27031
567	35455	26966
568	35515	26901
569	35579	26840
570	35641	26777
571	35703	26714
572	35763	26651
573	35824	26587
574	35884	26523
575	35944	26458
576	36004	26394
577	36066	26331
578	36133	26273
579	36200	26214
580	36325	26196
581	36417	26155
582	36484	26096
583	36545	26032
584	36606	25968
585	36669	25906
586	36733	25845
587	36794	25781
588	36856	25718
589	36915	25653
590	36974	25588
591	37033	25523
592	37093	25459
593	37154	25394
594	37214	25330
595	37280	25270
596	37343	25208
597	37412	25150
598	37476	25088
599	37536	25024
600	37598	24961
601	37660	24898
602	37723	24835
603	37783	24771
604	37843	24707
605	37903	24643
606	37963	24579
607	38024	24515
608	38084	24451
609	38144	24387
610	38206	24324
611	38267	24260
612	38326	24196
613	38385	24131
614	38444	24066
615	38518	24011
616	38651	23992
617	38739	23945
618	38802	23883
619	38863	23819
620	38924	23755
621	38984	23691
622	39043	23626
623	39103	23562
624	39163	23498
625	39224	23434
626	39285	23370
627	39344	23305
628	39403	23241
629	39462	23176
630	39533	23118
631	39593	23054
632	39653	22990
633	39713	22926
634	39773	22862
635	39834	22798
636	39893	22733
637	39954	22670
638	40015	22606
639	40075	22542
640	40141	22481
641	40203	22418
642	40265	22355
643	40325	22291
644	40385	22227
645	40445	22163
646	40507	22100
647	40569	22038
648	40631	21974
649	40698	21914
650	40757	21849
651	40857	21807
652	40949	21760
653	41039	21712
654	41103	21649
655	41163	21585
656	41225	21522
657	41284	21458
658	41345	21394
659	41404	21329
660	41464	21265
661	41525	21201
662	41586	21138
663	41645	21073
664	41704	21009
665	41764	20944
666	41822	20880
667	41891	20820
668	41952	20756
669	42011	20692
670	42072	20628
671	42133	20565
672	42192	20500
673	42252	20436
674	42312	20372
675	42372	20308
676	42433	20245
677	42494	20181
678	42553	20117
679	42614	20054
680	42676	19990
681	42737	19927
682	42797	19863
683	42856	19799
684	42914	19734
685	42985	19675
686	43044	19611
687	43112	19550
688	43241	19518
689	43326	19465
690	43389	19402
691	43451	19339
692	43511	19275
693	43573	19212
694	43633	19148
695	43694	19085
696	43755	19021
697	43815	18957
698	43876	18893
699	43936	18830
700	43996	18766
701	44087	18715
702	44151	18652
703	44210	18588
704	44271	18524
705	44330	18460
706	44391	18397
707	44451	18333
708	44511	18269
709	44571	18205
710	44636	18143
711	44698	18080
712	44765	18019
713	44826	17955
714	44888	17892
715	44948	17828
716	45018	17768
717	45080	17705
718	45140	17642
719	45200	17577
720	45262	17514
721	45322	17451
722	45383	17387
723	45480	17337
724	45565	17283
725	45657	17231
726	45724	17170
727	45784	17106
728	45842	17041
729	45901	16977
730	45961	16913
731	46021	16849
732	46081	16785
733	46142	16721
734	46202	16658
735	46268	16596
736	46335	16534
737	46395	16470
738	46455	16407
739	46515	16343
740	46575	16279
741	46634	16215
742	46694	16151
743	46753	16087
744	46813	16023
745	46874	15960
746	46938	15897
747	46999	15834
748	47059	15770
749	47119	15706
750	47179	15642
751	47240	15579
752	47300	15515
753	47360	15451
754	47423	15389
755	47485	15326
756	47547	15262
757	47608	15199
758	47670	15136
759	47730	15072
760	47861	15031
761	47924	14968
762	48015	14914
763	48078	14851
764	48164	14795
765	48223	14731
766	48290	14669
767	48349	14605
768	48411	14542
769	48473	14478
770	48532	14415
771	48594	14351
772	48652	14287
773	48719	14225
774	48779	14161
775	48839	14098
776	48899	14034
777	48966	13972
778	49028	13909
779	49089	13845
780	49155	13783
781	49215	13719
782	49276	13656
783	49342	13594
784	49403	13530
785	49462	13466
786	49522	13403
787	49585	13340
788	49644	13276
789	49704	13212
790	49766	13149
791	49827	13085
792	49889	13022
793	49949	12959
794	50009	12895
795	50069	12832
796	50190	12783
797	50260	12722
798	50345	12665
799	50406	12601
800	50470	12538
801	50530	12475
802	50594	12412
803	50654	12348
804	50715	12285
805	50780	12222
806	50841	12159
807	50901	12095
808	50961	12031
809	51021	11967
810	51079	11903
811	51140	11840
812	51200	11776
813	51261	11713
814	51320	11649
815	51380	11585
816	51439	11521
817	51506	11459
818	51568	11396
819	51630	11333
820	51689	11269
821	51748	11205
822	51809	11142
823	51869	11078
824	51930	11015
825	51992	10952
826	52050	10888
827	52110	10824
828	52174	10762
829	52235	10698
830	52298	10635
831	52357	10572
832	52510	10527
833	52601	10469
834	52663	10406
835	52723	10342
836	52788	10280
837	52849	10216
838	52908	10152
839	52970	10089
840	53032	10026
841	53096	9963
842	53165	9901
843	53225	9837
844	53286	9774
845	53348	9711
846	53408	9647
847	53469	9584
848	53529	9520
849	53592	9457
850	53650	9393
851	53710	9329
852	53771	9266
853	53831	9203
854	53903	9141
855	53962	9077
856	54021	9014
857	54081	8950
858	54141	8887
859	54201	8823
860	54260	8759
861	54320	8696
862	54380	8632
863	54440	8569
864	54502	8506
865	54569	8443
866	54629	8380
867	54703	8318
868	54812	8262
869	54904	8204
870	54967	8140
871	55030	8077
872	55088	8014
873	55148	7950
874	55209	7887
875	55269	7823
876	55329	7760
877	55389	7696
878	55451	7633
879	55517	7570
880	55583	7507
881	55646	7444
882	55709	7381
883	55779	7319
884	55840	7256
885	55900	7192
886	55959	7129
887	56020	7065
888	56080	7002
889	56142	6938
890	56202	6875
891	56261	6811
892	56321	6748
893	56379	6684
894	56439	6621
895	56502	6558
896	56577	6496
897	56636	6433
898	56695	6369
899	56756	6306
900	56817	6243
901	56877	6179
902	56937	6116
903	57040	6057
904	57131	5997
905	57224	5937
906	57287	5873
907	57348	5810
908	57407	5747
909	57469	5683
910	57528	5620
911	57588	5556
912	57647	5493
913	57707	5429
914	57769	5366
915	57833	5303
916	57893	5240
917	57953	5176
918	58013	5113
919	58076	5050
920	58137	4986
921	58198	4923
922	58259	4860
923	58320	4796
924	58387	4734
925	58446	4670
926	58506	4607
927	58566	4543
928	58627	4480
929	58685	4417
930	58746	4353
931	58806	4290
932	58866	4227
933	58925	4163
934	58985	4100
935	59046	4037
936	59106	3974
937	59166	3910
938	59225	3847
939	59288	3784
940	59397	3724
941	59459	3660
942	59546	3599
943	59613	3536
944	59672	3473
945	59732	3409
946	59795	3346
947	59855	3283
948	59915	3219
949	59980	3156
950	60039	3093
951	60099	3030
952	60172	2967
953	60307	2907
954	60444	2848
955	60530	2785
956	60601	2722
957	60666	2659
958	60729	2596
959	60796	2533
960	60860	2469
961	60921	2406
962	60984	2343
963	61048	2279
964	61108	2216
965	61169	2152
966	61236	2089
967	61299	2026
968	61370	1963
969	61437	1900
970	61505	1836
971	61566	1773
972	61697	1712
973	61763	1648
974	61851	1585
975	61913	1522
976	61974	1458
977	62034	1395
978	62094	1331
979	62155	1268
980	62215	1204
981	62285	1141
982	62355	1078
983	62419	1014
984	62487	951
985	62547	888
986	62607	824
987	62667	761
988	62727	697
989	62787	634
990	62848	570
991	62908	507
992	62970	443
993	63030	380
994	63091	317
995	63151	253
996	63210	190
997	63270	126
998	63329	63
999	63389	0
