iter	Passed	Remaining
713	44874	17974
714	44936	17911
715	44995	17847
716	45055	17783
717	45115	17719
718	45176	17655
719	45235	17591
720	45297	17528
721	45359	17465
722	45419	17401
723	45479	17337
724	45540	17273
725	45600	17210
726	45660	17146
727	45719	17082
728	45789	17021
729	45855	16960
730	45915	16896
731	45976	16832
732	46037	16769
733	46097	16705
734	46157	16641
735	46217	16578
736	46276	16513
737	46336	16450
738	46397	16386
739	46458	16323
740	46525	16262
741	46585	16198
742	46663	16140
743	46775	16094
744	46867	16041
745	46930	15978
746	46990	15915
747	47051	15851
748	47112	15787
749	47174	15724
750	47234	15660
751	47295	15597
752	47356	15533
753	47417	15470
754	47475	15406
755	47535	15342
756	47594	15278
757	47661	15216
758	47722	15152
759	47798	15094
760	47858	15030
761	47918	14966
762	47977	14902
763	48044	14840
764	48103	14776
765	48164	14713
766	48224	14649
767	48284	14585
768	48354	14525
769	48415	14461
770	48476	14398
771	48536	14334
772	48602	14272
773	48664	14209
774	48724	14145
775	48785	14082
776	48846	14019
777	48907	13955
778	49011	13904
779	49108	13850
780	49200	13796
781	49263	13733
782	49323	13669
783	49385	13606
784	49447	13542
785	49507	13479
786	49566	13415
787	49626	13351
788	49686	13287
789	49745	13223
790	49805	13159
791	49865	13096
792	49925	13032
793	49984	12968
794	50043	12904
795	50104	12840
796	50164	12777
797	50224	12713
798	50284	12649
799	50347	12586
800	50406	12523
801	50467	12459
802	50525	12395
803	50585	12331
804	50643	12267
805	50709	12205
806	50768	12141
807	50828	12078
808	50888	12014
809	50947	11950
810	51006	11886
811	51067	11823
812	51127	11760
813	51188	11696
814	51295	11643
815	51387	11587
816	51478	11530
817	51538	11467
818	51597	11403
819	51657	11339
820	51723	11277
821	51783	11213
822	51851	11151
823	51914	11088
824	51975	11025
825	52034	10961
826	52084	10895
827	52143	10831
828	52203	10768
829	52263	10704
830	52322	10640
831	52384	10577
832	52446	10514
833	52518	10453
834	52578	10389
835	52638	10326
836	52701	10263
837	52764	10200
838	52838	10139
839	52913	10078
840	52974	10015
841	53033	9951
842	53092	9888
843	53153	9824
844	53206	9759
845	53273	9697
846	53338	9634
847	53403	9572
848	53469	9509
849	53540	9448
850	53672	9397
851	53752	9337
852	53834	9277
853	53900	9214
854	53961	9151
855	54035	9090
856	54094	9026
857	54156	8962
858	54232	8902
859	54292	8838
860	54356	8775
861	54427	8713
862	54506	8652
863	54566	8589
864	54626	8525
865	54686	8461
866	54749	8398
867	54812	8335
868	54874	8272
869	54936	8208
870	54996	8145
871	55056	8081
872	55116	8018
873	55175	7954
874	55242	7891
875	55302	7828
876	55363	7764
877	55424	7701
878	55485	7637
879	55545	7574
880	55605	7510
881	55666	7447
882	55726	7383
883	55793	7321
884	55853	7257
885	55991	7204
886	56064	7142
887	56147	7081
888	56207	7018
889	56270	6954
890	56336	6891
891	56403	6829
892	56465	6765
893	56528	6702
894	56592	6639
895	56657	6576
896	56737	6514
897	56821	6454
898	56883	6390
899	56947	6327
900	57009	6264
901	57070	6200
902	57132	6137
903	57201	6074
904	57264	6011
905	57324	5947
906	57390	5884
907	57452	5821
908	57514	5757
909	57581	5694
910	57642	5631
911	57703	5567
912	57763	5504
913	57823	5440
914	57884	5377
915	57946	5313
916	58008	5250
917	58083	5188
918	58154	5125
919	58271	5067
920	58379	5007
921	58476	4947
922	58554	4884
923	58615	4821
924	58674	4757
925	58735	4693
926	58794	4629
927	58853	4566
928	58916	4502
929	58976	4439
930	59041	4375
931	59100	4312
932	59161	4248
933	59221	4184
934	59284	4121
935	59344	4057
936	59404	3994
937	59464	3930
938	59525	3866
939	59585	3803
940	59646	3739
941	59707	3676
942	59770	3612
943	59831	3549
944	59892	3485
945	59964	3422
946	60024	3359
947	60085	3295
948	60147	3232
949	60208	3168
950	60271	3105
951	60333	3042
952	60393	2978
953	60454	2914
954	60514	2851
955	60640	2790
956	60704	2727
957	60791	2665
958	60852	2601
959	60913	2538
960	60972	2474
961	61032	2410
962	61091	2347
963	61151	2283
964	61210	2220
965	61274	2156
966	61335	2093
967	61400	2029
968	61466	1966
969	61533	1903
970	61592	1839
971	61651	1775
972	61711	1712
973	61770	1648
974	61831	1585
975	61890	1521
976	61951	1458
977	62013	1394
978	62072	1331
979	62133	1268
980	62193	1204
981	62255	1141
982	62316	1077
983	62379	1014
984	62444	950
985	62504	887
986	62564	824
987	62625	760
988	62696	697
989	62759	633
990	62820	570
991	62932	507
992	63010	444
993	63097	380
994	63159	317
995	63226	253
996	63288	190
997	63350	126
998	63410	63
999	63470	0
