iter	Accuracy	Logloss
327	0.9078455791	0.2746443282
328	0.9078455791	0.274476451
329	0.9090909091	0.2738456365
330	0.9103362391	0.2735527421
331	0.9103362391	0.2733020685
332	0.9103362391	0.2731931297
333	0.9103362391	0.2726938441
334	0.9140722291	0.2723216745
335	0.9128268991	0.2720064008
336	0.9128268991	0.2715469589
337	0.9128268991	0.2714520792
338	0.9128268991	0.271395762
339	0.9128268991	0.2713616399
340	0.9115815691	0.271074932
341	0.9115815691	0.2704862913
342	0.9128268991	0.2703784912
343	0.9128268991	0.2702106112
344	0.9115815691	0.2694150594
345	0.9115815691	0.2692312148
346	0.9115815691	0.2690310522
347	0.9115815691	0.2688188958
348	0.9140722291	0.2682786707
349	0.9128268991	0.2679405916
350	0.9128268991	0.2677998223
351	0.9128268991	0.2674338265
352	0.9128268991	0.2671243959
353	0.9140722291	0.2666340728
354	0.9140722291	0.2665818714
355	0.9140722291	0.2664392755
356	0.9140722291	0.2662938801
357	0.9153175592	0.2660093442
358	0.9153175592	0.2656374282
359	0.9153175592	0.2655139405
360	0.9153175592	0.2649436873
361	0.9153175592	0.2648393131
362	0.9153175592	0.2648138435
363	0.9153175592	0.2646175301
364	0.9153175592	0.2642743808
365	0.9140722291	0.26402574
366	0.9140722291	0.2637324111
367	0.9140722291	0.263673981
368	0.9140722291	0.2635910676
369	0.9153175592	0.2634452304
370	0.9153175592	0.2633900542
371	0.9153175592	0.2633349075
372	0.9153175592	0.2629912016
373	0.9140722291	0.2629058541
374	0.9140722291	0.2628534433
375	0.9140722291	0.2626161527
376	0.9140722291	0.261970896
377	0.9153175592	0.2617161641
378	0.9165628892	0.261664418
379	0.9153175592	0.261395984
380	0.9153175592	0.2613426605
381	0.9153175592	0.2612500965
382	0.9153175592	0.2609194402
383	0.9165628892	0.2605969913
384	0.9165628892	0.2604855453
385	0.9165628892	0.2603537529
386	0.9165628892	0.2603186786
387	0.9165628892	0.2601928864
388	0.9165628892	0.2596665516
389	0.9165628892	0.2596076825
390	0.9165628892	0.2593421713
391	0.9165628892	0.2592125059
392	0.9165628892	0.2591164025
393	0.9165628892	0.2588226851
394	0.9165628892	0.258516015
395	0.9178082192	0.2584524387
396	0.9178082192	0.2581743188
397	0.9165628892	0.2579670693
398	0.9153175592	0.2578576369
399	0.9165628892	0.2571131331
400	0.9165628892	0.257060642
401	0.9165628892	0.2568749813
402	0.9165628892	0.2568091906
403	0.9165628892	0.2567463278
404	0.9165628892	0.25653309
405	0.9165628892	0.2563125928
406	0.9165628892	0.2562621959
407	0.9165628892	0.2559634409
408	0.9165628892	0.2559420611
409	0.9165628892	0.2556060614
410	0.9165628892	0.2554871008
411	0.9165628892	0.255209656
412	0.9165628892	0.254866927
413	0.9178082192	0.2544735468
414	0.9178082192	0.2543039733
415	0.9178082192	0.2541912191
416	0.9178082192	0.2540611908
417	0.9178082192	0.2534423762
418	0.9190535492	0.2531185108
419	0.9190535492	0.2529782253
420	0.9190535492	0.2529706176
421	0.9178082192	0.2528158096
422	0.9178082192	0.2527961646
423	0.9178082192	0.2527004915
424	0.9178082192	0.2524094427
425	0.9178082192	0.2521090964
426	0.9178082192	0.2518770199
427	0.9178082192	0.251490271
428	0.9178082192	0.251331572
429	0.9190535492	0.2508648513
430	0.9190535492	0.2505644208
431	0.9190535492	0.2501589699
432	0.9202988792	0.2499060185
433	0.9202988792	0.249689939
434	0.9215442092	0.2494640862
435	0.9227895392	0.2489907733
436	0.9227895392	0.2488862518
437	0.9227895392	0.248862587
438	0.9215442092	0.248237478
439	0.9215442092	0.2481989065
440	0.9215442092	0.2481611319
441	0.9215442092	0.2480937255
442	0.9215442092	0.2477885338
443	0.9215442092	0.2475599601
444	0.9215442092	0.2473320004
445	0.9202988792	0.2472827871
446	0.9215442092	0.2470544887
447	0.9227895392	0.2467242174
448	0.9227895392	0.2466237127
449	0.9227895392	0.2460219221
450	0.9227895392	0.2459760119
451	0.9227895392	0.2455388187
452	0.9227895392	0.2455003474
453	0.9227895392	0.2450520698
454	0.9227895392	0.2450021936
455	0.9227895392	0.2443313424
456	0.9227895392	0.2441323127
457	0.9227895392	0.2441087084
458	0.9227895392	0.2435080853
459	0.9227895392	0.2433620002
460	0.9227895392	0.2433084701
461	0.9227895392	0.2429723715
462	0.9227895392	0.2428142679
463	0.9240348692	0.2423178712
464	0.9240348692	0.2422041017
465	0.9240348692	0.2421508521
466	0.9240348692	0.2420232616
467	0.9240348692	0.2418340913
468	0.9240348692	0.2417972958
469	0.9240348692	0.2417513243
470	0.9240348692	0.2411894941
471	0.9240348692	0.2408123482
472	0.9240348692	0.24019735
473	0.9240348692	0.2400495711
474	0.9240348692	0.2399930902
475	0.9240348692	0.2399172634
476	0.9240348692	0.2398590785
477	0.9240348692	0.2397813999
478	0.9240348692	0.2394626026
479	0.9240348692	0.2391205671
480	0.9240348692	0.2389406334
481	0.9240348692	0.2383493129
482	0.9240348692	0.2382128964
483	0.9240348692	0.2380248726
484	0.9240348692	0.2376291377
485	0.9240348692	0.2374977122
486	0.9240348692	0.2372765251
487	0.9240348692	0.2371239799
488	0.9240348692	0.2366342394
489	0.9240348692	0.2364435133
490	0.9240348692	0.2363011241
491	0.9240348692	0.2362140875
492	0.9240348692	0.2360738722
493	0.9240348692	0.235314423
494	0.9240348692	0.2351217662
495	0.9240348692	0.2346569123
496	0.9240348692	0.2346270948
497	0.9252801993	0.234303371
498	0.9252801993	0.2342536913
499	0.9252801993	0.2337947094
500	0.9265255293	0.2336200053
501	0.9265255293	0.2335126795
502	0.9265255293	0.2332833616
503	0.9265255293	0.2330435951
504	0.9265255293	0.2328864519
505	0.9277708593	0.2323346262
506	0.9277708593	0.232295129
507	0.9277708593	0.231910558
508	0.9277708593	0.2316398398
509	0.9277708593	0.2312319788
510	0.9277708593	0.2309765722
511	0.9277708593	0.2305928591
512	0.9277708593	0.230404146
513	0.9277708593	0.2301609704
514	0.9277708593	0.2299906632
515	0.9277708593	0.2297500846
516	0.9277708593	0.2296381192
517	0.9277708593	0.2294079322
518	0.9277708593	0.2292842149
519	0.9277708593	0.2291923142
520	0.9277708593	0.2289681025
521	0.9277708593	0.2284142578
522	0.9277708593	0.2279647037
523	0.9277708593	0.2277142942
524	0.9277708593	0.2276072482
525	0.9277708593	0.2273688943
526	0.9277708593	0.2272956214
527	0.9277708593	0.2267896609
528	0.9277708593	0.2267625037
529	0.9277708593	0.2266418636
530	0.9290161893	0.2264270247
531	0.9290161893	0.2260538971
532	0.9290161893	0.2258064416
533	0.9290161893	0.2257229142
534	0.9290161893	0.2256139642
535	0.9290161893	0.2255661149
536	0.9290161893	0.2255391013
537	0.9290161893	0.2249759984
538	0.9302615193	0.2238439573
539	0.9302615193	0.2234790294
540	0.9302615193	0.2227865739
541	0.9302615193	0.2226078165
542	0.9302615193	0.2222511249
543	0.9302615193	0.2221951511
544	0.9302615193	0.2220275004
545	0.9302615193	0.2219491098
546	0.9302615193	0.2218337381
547	0.9302615193	0.2218284799
548	0.9315068493	0.2214561362
549	0.9315068493	0.221436786
550	0.9315068493	0.2213011392
551	0.9315068493	0.2212839275
552	0.9315068493	0.2211059259
553	0.9327521793	0.2210306213
554	0.9327521793	0.2209175709
555	0.9327521793	0.2207980809
556	0.9327521793	0.2204796053
557	0.9327521793	0.2202463107
558	0.9327521793	0.2201914652
559	0.9327521793	0.22015821
560	0.9327521793	0.2199573685
561	0.9327521793	0.2196738322
562	0.9327521793	0.2194947783
563	0.9327521793	0.2192945856
564	0.9327521793	0.2192910084
565	0.9327521793	0.2187985283
566	0.9327521793	0.2187782174
567	0.9327521793	0.2186014916
568	0.9327521793	0.2185825827
569	0.9327521793	0.2183982718
570	0.9327521793	0.2181608818
571	0.9327521793	0.2176830368
572	0.9327521793	0.2173354288
573	0.9327521793	0.2172481739
574	0.9327521793	0.2170475358
575	0.9327521793	0.2169203889
576	0.9327521793	0.2168612784
577	0.9327521793	0.216743795
578	0.9327521793	0.2166344373
579	0.9327521793	0.2164217802
580	0.9327521793	0.2163102717
581	0.9327521793	0.2161703105
582	0.9327521793	0.2161230541
583	0.9327521793	0.2159358201
584	0.9327521793	0.215809281
585	0.9327521793	0.2157378328
586	0.9327521793	0.2155968443
587	0.9327521793	0.215351033
588	0.9327521793	0.2152848579
589	0.9327521793	0.2151501279
590	0.9327521793	0.2151403161
591	0.9327521793	0.2149965283
592	0.9327521793	0.2148761614
593	0.9327521793	0.2148423773
594	0.9327521793	0.2147622787
595	0.9327521793	0.2145930405
596	0.9327521793	0.2145631981
597	0.9327521793	0.2144119309
598	0.9339975093	0.2141320774
599	0.9339975093	0.2140664026
600	0.9339975093	0.2137361634
601	0.9339975093	0.213726709
602	0.9339975093	0.2134855724
603	0.9339975093	0.2132843711
604	0.9339975093	0.2129658908
605	0.9352428394	0.2127008244
606	0.9352428394	0.2125268871
607	0.9352428394	0.2122841731
608	0.9352428394	0.2122311444
609	0.9364881694	0.2117113547
610	0.9364881694	0.2115272266
611	0.9364881694	0.2114059443
612	0.9364881694	0.2112093659
613	0.9364881694	0.2111198756
614	0.9364881694	0.2109241883
615	0.9364881694	0.2108414764
616	0.9364881694	0.2105968238
617	0.9364881694	0.2103548613
618	0.9364881694	0.210177461
619	0.9352428394	0.2096977111
620	0.9377334994	0.2094446589
621	0.9389788294	0.2091822172
622	0.9389788294	0.2087991948
623	0.9389788294	0.2086851673
624	0.9389788294	0.2084700946
625	0.9389788294	0.2080956208
626	0.9389788294	0.2077395197
627	0.9389788294	0.207519724
628	0.9389788294	0.2072366327
629	0.9402241594	0.207052052
630	0.9402241594	0.2069176819
631	0.9402241594	0.206544941
632	0.9402241594	0.2061615478
633	0.9402241594	0.2061507394
634	0.9402241594	0.2060307282
635	0.9402241594	0.2060122734
636	0.9402241594	0.2059162156
637	0.9402241594	0.2058337358
638	0.9402241594	0.2057571893
639	0.9402241594	0.2053828919
640	0.9402241594	0.2053112262
641	0.9402241594	0.2052805736
642	0.9402241594	0.2050164524
643	0.9402241594	0.204884918
644	0.9402241594	0.204722828
645	0.9402241594	0.2045443873
646	0.9402241594	0.2043877576
647	0.9402241594	0.2039909726
648	0.9414694894	0.2036591554
649	0.9402241594	0.2035501365
650	0.9402241594	0.2033564754
651	0.9414694894	0.2029015702
652	0.9414694894	0.2027443023
653	0.9402241594	0.2026265289
654	0.9414694894	0.2025265723
655	0.9414694894	0.2024889904
656	0.9414694894	0.202484411
657	0.9414694894	0.202253416
658	0.9414694894	0.2020860548
659	0.9414694894	0.201900629
660	0.9427148194	0.2016373489
661	0.9427148194	0.2014945773
662	0.9427148194	0.2012760054
663	0.9427148194	0.2012326654
664	0.9427148194	0.2011813875
665	0.9427148194	0.2010717163
666	0.9427148194	0.2009827681
667	0.9427148194	0.2007453428
668	0.9427148194	0.2005131222
669	0.9427148194	0.2002480163
670	0.9427148194	0.199891267
671	0.9427148194	0.1998388181
672	0.9427148194	0.19958159
673	0.9427148194	0.1994489982
674	0.9427148194	0.1993552563
675	0.9427148194	0.1993204357
676	0.9427148194	0.1993002766
677	0.9427148194	0.1992059043
678	0.9427148194	0.1988509276
679	0.9427148194	0.1986984867
680	0.9427148194	0.1984025615
681	0.9427148194	0.1981436797
682	0.9427148194	0.198094404
683	0.9414694894	0.1978178762
684	0.9414694894	0.1977438571
685	0.9414694894	0.1973988147
686	0.9414694894	0.1973085354
687	0.9414694894	0.1970198709
688	0.9414694894	0.1968754327
689	0.9414694894	0.1967859093
690	0.9414694894	0.1966853639
691	0.9414694894	0.1965680474
692	0.9414694894	0.1965400936
693	0.9414694894	0.1963773868
694	0.9414694894	0.1962464329
695	0.9414694894	0.1962117147
696	0.9414694894	0.1961142716
697	0.9414694894	0.1960343547
698	0.9414694894	0.1958080189
699	0.9414694894	0.195672519
700	0.9414694894	0.1954665205
701	0.9414694894	0.1952551527
702	0.9414694894	0.1951242052
703	0.9414694894	0.1950059368
704	0.9414694894	0.1949865928
705	0.9414694894	0.1949119562
706	0.9414694894	0.1947957016
707	0.9414694894	0.1946497134
708	0.9414694894	0.1944356108
709	0.9414694894	0.194376423
710	0.9414694894	0.1940892334
711	0.9414694894	0.1939985544
712	0.9414694894	0.1939317642
713	0.9414694894	0.1938004425
714	0.9439601494	0.1936601392
715	0.9439601494	0.1935159403
716	0.9439601494	0.1933347659
717	0.9452054795	0.1930795417
718	0.9464508095	0.1928822887
719	0.9464508095	0.1928528437
720	0.9464508095	0.1928285833
721	0.9476961395	0.1926892693
722	0.9476961395	0.1924671704
723	0.9476961395	0.1924499114
724	0.9476961395	0.192239833
725	0.9464508095	0.1920939674
726	0.9464508095	0.1918175151
727	0.9464508095	0.1916394756
728	0.9464508095	0.1913940424
729	0.9476961395	0.1912648958
730	0.9489414695	0.1911772298
731	0.9501867995	0.1908657676
732	0.9501867995	0.1906371608
733	0.9501867995	0.1905318521
734	0.9501867995	0.1904223402
735	0.9501867995	0.1902744555
736	0.9501867995	0.1898930902
737	0.9501867995	0.1898026682
738	0.9501867995	0.1896752681
739	0.9501867995	0.1896336621
740	0.9501867995	0.1894542442
741	0.9501867995	0.1894169959
742	0.9501867995	0.1891591595
743	0.9501867995	0.1889688183
744	0.9501867995	0.1888167302
745	0.9501867995	0.1887452526
746	0.9501867995	0.1886447823
747	0.9501867995	0.1885275431
748	0.9514321295	0.1882843887
749	0.9514321295	0.1881421446
750	0.9514321295	0.1880836956
751	0.9514321295	0.1880612836
752	0.9514321295	0.1880382341
753	0.9514321295	0.1878078432
754	0.9514321295	0.1875815871
755	0.9514321295	0.187382197
756	0.9514321295	0.1872843332
757	0.9514321295	0.187070186
758	0.9514321295	0.1870159496
759	0.9514321295	0.1869254374
760	0.9514321295	0.1867603803
761	0.9514321295	0.1867022763
762	0.9514321295	0.1865913944
763	0.9501867995	0.1864674134
764	0.9501867995	0.186143516
765	0.9501867995	0.1858263263
766	0.9501867995	0.1857602106
767	0.9501867995	0.1855756338
768	0.9501867995	0.1854072303
769	0.9514321295	0.1851365534
770	0.9514321295	0.1850592134
771	0.9514321295	0.1849269123
772	0.9514321295	0.1846444713
773	0.9501867995	0.1845182304
774	0.9514321295	0.1842289694
775	0.9514321295	0.1839657427
776	0.9514321295	0.18390808
777	0.9514321295	0.1837571917
778	0.9514321295	0.1836829765
779	0.9514321295	0.1835985158
780	0.9514321295	0.1835179801
781	0.9514321295	0.1833893022
782	0.9501867995	0.1833018497
783	0.9501867995	0.1831117853
784	0.9501867995	0.182899012
785	0.9501867995	0.1828236293
786	0.9501867995	0.1827194974
787	0.9501867995	0.1825479702
788	0.9501867995	0.1824938843
789	0.9501867995	0.1822563102
790	0.9514321295	0.1820893468
791	0.9501867995	0.181760455
792	0.9514321295	0.1817283419
793	0.9501867995	0.1815024567
794	0.9501867995	0.1814810395
795	0.9501867995	0.181460808
796	0.9501867995	0.1814306792
797	0.9501867995	0.1811774958
798	0.9501867995	0.1811704248
799	0.9501867995	0.1808852443
800	0.9501867995	0.1805886592
801	0.9501867995	0.1803902256
802	0.9501867995	0.1803638348
803	0.9501867995	0.1803500626
804	0.9501867995	0.1801204291
805	0.9501867995	0.179947401
806	0.9501867995	0.1796214749
807	0.9501867995	0.1795809802
808	0.9501867995	0.179509099
809	0.9501867995	0.1794592123
810	0.9514321295	0.1792503533
811	0.9514321295	0.1792300075
812	0.9514321295	0.1791990463
813	0.9514321295	0.1791318705
814	0.9514321295	0.1791058585
815	0.9526774595	0.178920666
816	0.9526774595	0.1788926193
817	0.9526774595	0.1786110197
818	0.9526774595	0.1784899082
819	0.9526774595	0.1782655791
820	0.9526774595	0.1781536328
821	0.9526774595	0.1781349238
822	0.9514321295	0.1778723963
823	0.9514321295	0.1777505331
824	0.9514321295	0.1775986624
825	0.9514321295	0.177470446
826	0.9514321295	0.1773862379
827	0.9514321295	0.1770870011
828	0.9514321295	0.1769127858
829	0.9514321295	0.1768600325
830	0.9514321295	0.1767928371
831	0.9514321295	0.1765632175
832	0.9514321295	0.1764218272
833	0.9514321295	0.1763513398
834	0.9514321295	0.1762227444
835	0.9514321295	0.176191318
836	0.9514321295	0.176071633
837	0.9514321295	0.1760026527
838	0.9514321295	0.1758771766
839	0.9514321295	0.1756533599
840	0.9514321295	0.1754885106
841	0.9514321295	0.1754594218
842	0.9514321295	0.1753765673
843	0.9514321295	0.1753307653
844	0.9501867995	0.1749817513
845	0.9501867995	0.1748366
846	0.9514321295	0.1746077026
847	0.9514321295	0.1745895329
848	0.9514321295	0.1745109026
849	0.9514321295	0.1744937908
850	0.9514321295	0.1742598208
851	0.9514321295	0.1741752252
852	0.9514321295	0.1741063439
853	0.9514321295	0.1740796775
854	0.9514321295	0.1738933241
855	0.9514321295	0.1736742652
856	0.9514321295	0.1736411971
857	0.9514321295	0.1734136524
858	0.9514321295	0.17319467
859	0.9514321295	0.1728731141
860	0.9514321295	0.1727524296
861	0.9514321295	0.1725483993
862	0.9514321295	0.1724915116
863	0.9514321295	0.1723574062
864	0.9514321295	0.1722350013
865	0.9514321295	0.1719866239
866	0.9514321295	0.171971459
867	0.9514321295	0.1717677333
868	0.9514321295	0.1716157911
869	0.9514321295	0.1716053828
870	0.9514321295	0.1713270389
871	0.9514321295	0.1712307663
872	0.9526774595	0.1709850673
873	0.9526774595	0.17087497
874	0.9526774595	0.170538576
875	0.9526774595	0.170403437
876	0.9526774595	0.170338941
877	0.9526774595	0.1702850183
878	0.9526774595	0.1702469752
879	0.9526774595	0.1699881952
880	0.9526774595	0.1699584383
881	0.9526774595	0.1699123929
