iter	Passed	Remaining
576	35887	26309
577	35946	26244
578	36006	26180
579	36064	26115
580	36123	26051
581	36185	25988
582	36254	25931
583	36387	25920
584	36485	25883
585	36547	25820
586	36607	25756
587	36668	25693
588	36728	25629
589	36793	25568
590	36854	25504
591	36915	25441
592	36974	25377
593	37034	25313
594	37093	25248
595	37153	25184
596	37212	25120
597	37274	25057
598	37347	25002
599	37407	24938
600	37467	24874
601	37527	24810
602	37588	24747
603	37647	24682
604	37709	24620
605	37772	24558
606	37833	24494
607	37894	24431
608	37954	24368
609	38015	24305
610	38076	24242
611	38137	24178
612	38198	24115
613	38259	24052
614	38322	23990
615	38383	23927
616	38444	23864
617	38504	23800
618	38580	23746
619	38690	23713
620	38779	23667
621	38844	23606
622	38907	23544
623	38968	23480
624	39028	23416
625	39086	23352
626	39148	23289
627	39209	23226
628	39273	23164
629	39335	23101
630	39395	23037
631	39457	22975
632	39516	22911
633	39577	22847
634	39637	22783
635	39698	22720
636	39761	22658
637	39822	22595
638	39884	22532
639	39944	22468
640	40004	22404
641	40064	22341
642	40123	22277
643	40197	22221
644	40257	22157
645	40318	22093
646	40377	22029
647	40439	21966
648	40500	21903
649	40561	21840
650	40637	21785
651	40697	21721
652	40761	21660
653	40821	21596
654	40905	21545
655	41001	21500
656	41084	21449
657	41145	21385
658	41206	21322
659	41265	21258
660	41326	21194
661	41386	21130
662	41447	21067
663	41510	21005
664	41570	20941
665	41631	20878
666	41692	20815
667	41752	20751
668	41813	20687
669	41876	20625
670	41943	20565
671	42004	20502
672	42073	20442
673	42134	20379
674	42193	20315
675	42253	20251
676	42313	20188
677	42373	20124
678	42433	20060
679	42491	19996
680	42551	19932
681	42611	19868
682	42671	19805
683	42731	19741
684	42804	19683
685	42967	19667
686	43034	19606
687	43095	19543
688	43164	19483
689	43290	19449
690	43382	19399
691	43446	19337
692	43505	19273
693	43571	19211
694	43633	19148
695	43694	19085
696	43755	19021
697	43823	18960
698	43885	18897
699	43945	18833
700	44005	18769
701	44065	18705
702	44126	18642
703	44187	18578
704	44248	18515
705	44311	18452
706	44372	18389
707	44432	18325
708	44494	18262
709	44554	18198
710	44613	18134
711	44673	18070
712	44733	18006
713	44795	17943
714	44855	17879
715	44918	17816
716	44979	17753
717	45040	17690
718	45102	17626
719	45163	17563
720	45223	17499
721	45283	17435
722	45343	17372
723	45405	17309
724	45473	17248
725	45591	17206
726	45664	17147
727	45748	17092
728	45811	17029
729	45872	16966
730	45934	16903
731	45995	16839
732	46070	16781
733	46130	16717
734	46191	16654
735	46252	16590
736	46313	16527
737	46373	16463
738	46434	16399
739	46493	16335
740	46552	16271
741	46611	16207
742	46671	16143
743	46730	16079
744	46791	16015
745	46857	15954
746	46919	15891
747	46980	15827
748	47041	15764
749	47101	15700
750	47162	15637
751	47223	15573
752	47282	15509
753	47344	15446
754	47410	15384
755	47471	15321
756	47531	15257
757	47590	15193
758	47651	15130
759	47711	15066
760	47780	15005
761	47898	14960
762	47971	14900
763	48055	14844
764	48114	14780
765	48174	14716
766	48241	14654
767	48302	14591
768	48363	14527
769	48424	14464
770	48485	14400
771	48545	14337
772	48604	14273
773	48663	14209
774	48722	14145
775	48785	14082
776	48845	14018
777	48909	13956
778	48970	13892
779	49030	13829
780	49090	13765
781	49158	13704
782	49218	13640
783	49279	13577
784	49340	13513
785	49401	13450
786	49461	13386
787	49522	13323
788	49582	13259
789	49641	13195
790	49702	13132
791	49763	13069
792	49822	13005
793	49889	12943
794	49950	12880
795	50019	12819
796	50086	12757
797	50209	12709
798	50280	12648
799	50377	12594
800	50440	12531
801	50500	12467
802	50560	12404
803	50620	12340
804	50680	12276
805	50744	12213
806	50805	12150
807	50866	12087
808	50929	12024
809	50989	11960
810	51049	11896
811	51111	11833
812	51173	11770
813	51233	11706
814	51292	11643
815	51353	11579
816	51414	11516
817	51473	11452
818	51532	11388
819	51592	11325
820	51653	11261
821	51713	11198
822	51774	11134
823	51834	11071
824	51893	11007
825	51952	10943
826	52017	10881
827	52078	10818
828	52147	10756
829	52212	10694
830	52273	10630
831	52332	10567
832	52400	10505
833	52523	10454
834	52619	10397
835	52682	10334
836	52744	10271
837	52806	10208
838	52868	10145
839	52928	10081
840	52994	10019
841	53056	9956
842	53118	9892
843	53179	9829
844	53240	9766
845	53300	9702
846	53363	9639
847	53426	9576
848	53486	9512
849	53546	9449
850	53607	9386
851	53669	9322
852	53731	9259
853	53790	9196
854	53851	9132
855	53911	9069
856	53970	9005
857	54033	8942
858	54094	8879
859	54156	8816
860	54216	8752
861	54277	8689
862	54339	8626
863	54399	8562
864	54466	8500
865	54526	8437
866	54586	8373
867	54647	8310
868	54716	8248
869	54846	8195
870	54928	8135
871	54998	8073
872	55057	8009
873	55117	7945
874	55178	7882
875	55238	7819
876	55300	7756
877	55360	7692
878	55420	7628
879	55480	7565
880	55540	7502
881	55601	7438
882	55664	7375
883	55726	7312
884	55788	7249
885	55852	7186
886	55913	7123
887	55976	7060
888	56037	6996
889	56097	6933
890	56157	6869
891	56217	6806
892	56279	6743
893	56341	6680
894	56403	6617
895	56465	6554
896	56526	6490
897	56588	6427
898	56648	6364
899	56708	6300
900	56770	6237
901	56830	6174
902	56892	6111
903	56952	6048
904	57025	5986
905	57136	5928
906	57222	5867
907	57285	5804
908	57346	5740
909	57407	5677
910	57468	5614
911	57529	5551
912	57588	5487
913	57649	5424
914	57712	5361
915	57774	5298
916	57835	5234
917	57896	5171
918	57957	5108
919	58016	5044
920	58076	4981
921	58144	4918
922	58204	4855
923	58265	4792
924	58325	4729
925	58386	4665
926	58449	4602
927	58513	4539
928	58575	4476
929	58637	4413
930	58699	4350
931	58761	4287
932	58839	4225
933	58900	4162
934	58959	4098
935	59019	4035
936	59080	3972
937	59140	3909
938	59217	3846
939	59278	3783
940	59416	3725
941	59478	3662
942	59561	3600
943	59624	3537
944	59687	3473
945	59748	3410
946	59807	3347
947	59867	3283
948	59928	3220
949	59989	3157
950	60051	3094
951	60109	3030
952	60169	2967
953	60230	2904
954	60290	2840
955	60352	2777
956	60414	2714
957	60485	2651
958	60545	2588
959	60604	2525
960	60666	2462
961	60728	2398
962	60797	2335
963	60860	2272
964	60921	2209
965	60991	2146
966	61054	2083
967	61115	2020
968	61175	1957
969	61237	1893
970	61299	1830
971	61359	1767
972	61426	1704
973	61496	1641
974	61556	1578
975	61660	1516
976	61753	1453
977	61841	1391
978	61903	1327
979	61964	1264
980	62026	1201
981	62091	1138
982	62175	1075
983	62235	1011
984	62296	948
985	62356	885
986	62417	822
987	62477	758
988	62537	695
989	62597	632
990	62657	569
991	62718	505
992	62782	442
993	62861	379
994	62921	316
995	62988	252
996	63049	189
997	63110	126
998	63171	63
999	63233	0
